code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
XKX,Kosovo,2016,71,1.930007572,3,2.011,1,3.011,4,2.055,2,1.791,2,4,3,3,3,2,4,3,3,4,5,2,2,1.008,1,1,1,1,1,1,1,1.371,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1.574,2,2.254676471,3,1.805152979,4
KWT,Kuwait,2016,40,1.72305018,2,1.5,1,2.344,2,1.91,2,1.886,3,2,1,2,2,1,1,1,1,3,4,2,2,5,5,3.241,5,1,1,1,1,3.284,5,1.603,4,1.121811677,2,1.181,4,1,1,1.009,3,2,2,1,1,1,1,2.032977844,4,1.833764706,2,1.40257649,2
LAO,Laos,2016,56,1.811105934,2,2.138,2,2.5,2,3.309,4,1.744,2,4,3,3,3,1,1,2,1,2.5,3,2,2,1.124,3,2.397,4,1,1,1,1,1.098,1,1.65,4,1.596541787,3,1.026,2,1,1,1.036,4,2,2,1,1,1,1,1.706769622,2,2.068235294,2,1.603864734,3
LBN,Lebanon,2016,145,2.559257318,4,3.244,4,3.333,5,2.498,3,1.752,2,4,3,4,5,1.75,3,3.5,4,3.625,5,3,3,1.268,4,3.605,5,2.263,5,2.201,5,2.429,5,2.426,5,2.156517249,4,1.109,3,1,1,1.022,4,5,5,1,1,1,1,2.052119676,4,2.706676471,4,2.780929147,5
LBR,Liberia,2016,72,1.93276752,3,3.872,5,3.5,5,2.315,3,1.388,1,4,3,2,2,2.25,4,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1.229,1,1.068,1,4.033222924,5,1,1,1,1,1.071,4,2,2,1.1,2,1,1,1.921202697,3,2.369823529,3,1.411755233,2
LBY,Libya,2016,153,2.974264777,5,3.185,4,2.5,2,2.131,3,1.783,2,5,5,5,5,3.25,5,5,5,4.375,5,4.5,5,1.574,4,3.875,5,1.895,5,3.113,5,2.343,4,1.175,2,3.588936854,5,1.004,1,1,1,3.346,5,4,5,1,1,1,1,2.257286689,5,3.450352941,5,2.9265781,5
LKA,Sri Lanka,2016,100,2.041405268,3,2.031,1,3.5,5,2.25,3,1.704,2,4,3,3,3,2.25,4,2,1,2.125,2,4,5,1.03,2,1.305,3,1,1,1,1,2.142,4,2.731,5,4.094706712,5,1.081,3,1,1,1.257,5,2,2,1.2,3,1,1,2.249318437,5,2.282147059,3,1.622222222,3
LSO,Lesotho,2016,74,1.938229528,3,3.894,5,1.817,2,5,5,1.807,3,4,3,2,2,2,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1.874,4,1.144,1,2.744144678,4,1.005,1,1,1,1,1,2,2,1,1,1,1,1.855252315,3,2.428058824,3,1.40257649,2
LTU,Lithuania,2016,41,1.724658955,2,3.144,4,2.565,3,3.145,4,3.492,5,2,1,1,1,1.5,3,2,1,1.75,2,1.5,1,1.411,4,1,1,1,1,1,1,1.545,2,1.841,5,1,1,1.003,1,1,1,1.002,2,3,4,1.625,4,1,1,1.388411765,1,2.108558824,2,1.459943639,3
LVA,Latvia,2016,27,1.574934662,2,2.666,3,3.005,4,2.112,2,2.994,5,2,1,1,1,1,1,1,1,1.875,2,1.5,1,1.333,4,1,1,1,1,1,1,1.497,2,1.405,3,1.042459007,1,1.007,1,1,1,1.003,2,3,4,1.625,4,1,1,1.327995177,1,1.792794118,1,1.459943639,3
MAR,Morocco,2016,104,2.070414574,3,2.523,2,1.842,2,1.635,2,2.733,4,2,1,3,3,2.5,4,3,3,3,4,3,3,2.213,5,1.918,3,1,1,1,1,2.883,5,1.858,5,3.355081598,5,1.325,5,1,1,1.002,2,3,4,1.2,3,1,1,1.976068423,4,2.328764706,3,1.823510467,4
MDA,Moldova,2016,70,1.929647302,3,3.554,5,1.999,2,2.905,4,2.527,4,2,1,3,3,2,4,2,1,3.375,4,2.5,3,1,1,1.499,3,1,1,1,1,1.148,1,1.212,2,1.622560722,3,1.003,1,1.087,4,1.023,4,3,4,1.2,3,1,1,1.30794832,1,2.366176471,3,1.823510467,4
MDG,Madagascar,2016,48,1.783193852,2,3.702,5,1.171,1,1.308,1,1.68,2,3,2,2,2,3,5,3,3,2.5,3,3,3,1,1,2.056,3,1,1,1,1,1.248,1,1.083,1,1.976026084,4,1.009,1,1,1,1,1,2,2,1.2,3,1,1,1.508297186,1,2.235382353,2,1.420933977,2
MEX,Mexico,2016,130,2.27434772,3,3.084,4,2.911,4,4.941,5,2.677,4,4,3,2,2,3,5,3.5,4,2,2,4,5,1.11,3,2.128,3,3.474,5,3.148,5,1.244,1,1.351,3,1.409900437,3,1.124,4,1,1,1.003,2,1,1,1,1,1,1,1.682458875,2,2.972,5,1.888624799,4
MKD,North Macedonia,2016,86,1.980281475,3,2.151,2,3.234,4,1.53,1,2.195,4,4,3,3,3,1,1,3,3,2.75,3,2,2,1.007,1,2.608,4,1,1,1,1,1.483,2,1.588,4,3.317422824,5,1.024,2,1,1,1.028,4,3,4,1.625,4,1,1,1.933108568,4,2.123176471,2,1.862520129,4
MLI,Mali,2016,134,2.327462705,3,2.7,3,2.5,2,4.121,5,1.261,1,4,3,4,5,1.75,3,3,3,3,4,3.5,4,1.013,1,3.764,5,1.737,5,2.258,5,2.706,5,1.05,1,3.025511394,4,1.005,1,1,1,1.393,5,2,2,1.2,3,1,1,1.976707223,4,2.712264706,4,2.15268599,5
MMR,Myanmar,2016,99,2.041073821,3,1.896,1,1.693,1,2.098,2,1.926,3,2,1,3,3,1.75,3,2.5,3,2.5,3,4,5,1.454,4,2.805,4,2.053,5,2.151,5,2.806,5,2.199,5,2.151900436,4,1.252,4,1,1,1.578,5,2,2,1,1,1,1,1.763400051,3,2.297323529,3,1.944069243,4
MNE,Montenegro,2016,46,1.762925227,2,2.116,2,4.31,5,1.8,2,2.432,4,3,2,2,2,1.75,3,3,3,2,2,2,2,1.022,2,1,1,1,1,1,1,1.788,3,1.499,3,1.058431595,1,1.01,2,1,1,1.034,4,2,2,1.625,4,1,1,1.515580188,1,2.151764706,2,1.459943639,3
MNG,Mongolia,2016,52,1.794504467,2,3.014,3,2.398,2,3.277,4,3.176,5,2,1,1,1,1,1,3,3,2,2,2.5,3,1.747,5,1,1,1,1,1,1,1.42,1,1.497,3,3.092786739,4,1.164,4,1,1,1.024,4,2,2,1.625,4,1,1,1.647386675,2,2.293176471,3,1.258655395,2
MOZ,Mozambique,2016,84,1.974334639,3,3.733,5,2.5,2,2.378,3,1.427,1,3,2,3,3,2.25,4,3,3,2.75,3,3,3,1.016,2,2.452,4,1.105,4,2.007,5,1.397,1,1.063,1,1.002454929,1,1.032,2,1,1,1,1,2,2,1,1,1,1,1.41487705,1,2.445470588,3,1.817383253,4
MRT,Mauritania,2016,118,2.150180393,3,3.176,4,5,5,4.136,5,1.348,1,4,3,3,3,1.75,3,3,3,3,4,2.5,3,1.092,3,1.117,2,1.053,4,1,1,2.056,4,1.611,4,2.687509084,4,1.018,2,1,1,1.289,5,2,2,1.3,3,1,1,1.938059892,4,2.698705882,4,1.636863124,3
MUS,Mauritius,2016,24,1.545145766,2,2.558,3,5,5,2.197,3,2.392,4,2,1,1,1,1,1,2,1,1.25,1,2,2,1.3,4,1,1,1,1,1,1,1.98,4,1,1,2.217169868,4,1.01,2,1,1,1.003,2,1,1,1,1,1,1,1.472019984,1,2.019117647,2,1,1
MWI,Malawi,2016,61,1.877167978,2,3.663,5,1.5,1,1.905,2,1.578,2,4,3,2,2,3.25,5,3,3,2.375,3,2.5,3,1.006,1,1,1,1,1,1,1,1.191,1,1.048,1,2.97609723,4,1.004,1,1,1,1.001,2,2,2,2.5,5,1,1,1.791423203,3,2.208735294,2,1.540257649,3
MYS,Malaysia,2016,33,1.614178337,2,3.307,4,2.5,2,2.032,2,2.266,4,1,1,1,1,1.5,3,3,3,1.75,2,3,3,1.133,3,2.118,3,1.053,4,1,1,1.722,3,1.533,4,1.569109131,3,1.125,4,1.027,4,1,1,1,1,1.625,4,1,1,1.257071663,1,2.237735294,2,1.062829308,1
NAM,Namibia,2016,66,1.898203191,2,3.569,5,3.5,5,4.768,5,2.353,4,3,2,2,2,1.75,3,3,3,1.75,2,2,2,1.432,4,1,1,1,1,1,1,3.365,5,1.613,4,1.414738903,3,1.017,2,1,1,1.018,3,1,1,1,1,1,1,1.805910459,3,2.519411765,4,1.201288245,1
NER,Niger,2016,116,2.147986073,3,2.47,2,1.5,1,2.607,3,1.419,1,4,3,4,5,2,4,4,4,4,5,2.5,3,1.019,2,3.674,5,1.053,4,1,1,1.817,4,1.04,1,2.149585152,4,1.015,2,1,1,1.227,5,2,2,2.45,5,1,1,1.770362959,3,2.554441176,4,1.943706924,4
NGA,Nigeria,2016,149,2.836790452,4,3.167,4,2.048,2,4.028,5,1.253,1,4,3,4,5,4.25,5,5,5,2.75,3,4.5,5,1.043,2,4.648,5,4.053,5,5,5,1.186,1,1.072,1,1.655995099,3,1.19,4,1,1,1.419,5,2,2,1.4,4,2.059,5,1.675528835,2,3.301117647,5,3.174826087,5
NIC,Nicaragua,2016,65,1.892030495,2,2.982,3,1.837,2,3.95,5,2.384,4,4,3,2,2,1,1,3,3,3,4,2.5,3,1.061,2,2.331,4,1,1,1,1,1.268,1,1.29,2,1.237038501,2,1.027,2,1,1,1.008,3,2,2,1,1,1,1,1.634886883,2,2.444205882,3,1.40257649,2
NLD,Netherlands,2016,18,1.463389141,2,1.86,1,2.532,3,1.37,1,1.546,2,2,1,1,1,1,1,2,1,1,1,1,1,1.728,5,1,1,1,1,1,1,1.554,2,1.322,2,1,1,1.154,4,5,5,1,1,1,1,1.8,5,1,1,2.098235294,5,1.420411765,1,1.073429952,1
NOR,Norway,2016,21,1.479383671,2,1.611,1,1.812,1,1.455,1,1.57,2,2,1,1,1,1,1,1,1,1,1,1,1,3.625,5,2.522,4,1,1,1,1,1.722,3,1.69,4,1.017441333,1,1.117,4,5,5,1,1,1,1,1.725,5,1,1,2.379993098,5,1.318911765,1,1.066545894,1
NPL,Nepal,2016,87,1.981972503,3,2.889,3,2.5,2,2.062,2,1.467,1,3,2,2,2,3.5,5,3,3,4,5,2.5,3,1.011,1,2.269,4,1,1,1,1,1.659,3,1.527,4,3.59385878,5,1.019,2,1,1,1.011,3,2,2,1.3,3,1,1,1.802277504,3,2.526411765,4,1.430112721,2
NZL,New Zealand,2016,4,1.289428965,1,2.52,2,1.972,2,1.51,1,2.503,4,1,1,1,1,1,1,1.5,1,1,1,1,1,1.798,5,1,1,1,1,1,1,1.64,3,1.296,2,1,1,1.021,2,1.462,5,1,1,1,1,1.625,4,1,1,1.289235294,1,1.471323529,1,1.05736715,1
OMN,Oman,2016,88,1.983246496,3,2.454,2,4.5,5,2.145,3,1.285,1,4,3,2,2,1,1,2,1,3,4,2,2,5,5,1,1,1,1,1,1,5,5,2.545,5,1.571958968,3,1.095,3,1,1,1,1,2,2,1,1,1,1,2.736406937,5,2.067558824,2,1.40257649,2
PAK,Pakistan,2016,155,2.985204066,5,3.257,4,2.5,2,3.322,4,1.324,1,4,3,4,5,3.5,5,4,4,3,4,4.5,5,1.331,4,4.505,5,5,5,3.647,5,2.381,4,1.464,3,1.406449019,2,5,5,1,1,1.226,5,4,5,1.2,3,1.417,5,2.539111649,5,3.086617647,5,3.255072464,5
PAN,Panama,2016,59,1.839038631,2,3.725,5,3.21,4,4.729,5,4.149,5,3,2,1,1,1.5,3,3,3,1.75,2,1,1,1.184,3,1,1,1,1,1,1,1.578,2,1,1,1.684607266,3,1.009,1,1,1,1.001,2,2,2,1,1,1,1,1.524718502,1,2.519764706,4,1.201288245,1
PER,Peru,2016,82,1.962777431,3,3.481,5,2.615,3,3.19,4,2.796,4,3,2,2,2,1.75,3,3,3,2.25,3,3,3,1.201,4,2.803,4,1.053,4,1,1,1.55,2,1.401,3,2.096543994,4,1.226,4,1,1,1.004,3,2,2,1.2,3,1,1,1.657358117,2,2.567882353,4,1.426396135,2
PHL,Philippines,2016,132,2.318830216,3,2.676,3,1.728,1,3.683,4,1.957,3,4,3,4,5,1.75,3,4,4,2.75,3,3.5,4,1.045,2,3.72,5,1.684,5,2.457,5,1.526,2,1.184,2,1.373058183,2,1.053,3,1,1,1.02,4,3,4,1,1,1,1,1.671477433,2,2.693676471,4,2.37021095,5
PNG,Papua New Guinea,2016,80,1.956108987,3,2.425,2,1.5,1,3.938,5,1.443,1,4,3,2,2,1,1,5,5,2.875,4,3,3,1.005,1,1,1,1.053,4,1,1,1.205,1,1.033,1,3.293090348,5,1,1,1,1,1.001,2,2,2,1,1,1,1,1.827775335,3,2.481176471,4,1.408038647,2
POL,Poland,2016,23,1.511288028,2,2.466,2,2.281,2,1.4,1,2.614,4,2,1,1,1,1,1,2,1,2,2,1,1,1.322,4,1,1,1,1,1,1,2.013,4,1.392,3,1.56016404,3,1.626,5,1.143,4,1.001,2,2,2,1.625,4,1,1,1.581254593,2,1.667264706,1,1.258655395,2
PRK,North Korea,2016,150,2.884146178,4,2.425,2,5,5,2.673,3,5,5,3,2,5,5,1,1,2,1,4,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,2.141225702,4,5,5,1.001,4,1.001,2,5,5,1,1,1,1,3.134438318,5,2.969735294,5,2.610305958,5
PRT,Portugal,2016,5,1.300837288,1,2.172,2,3.188,4,1.64,2,2.068,3,1,1,1,1,1,1,1,1,1.125,1,1.5,1,1.293,4,1,1,1,1,1,1,1.597,3,1.482,3,1.180518648,2,1.082,3,1.065,4,1,1,1,1,1.625,4,1,1,1.208590429,1,1.539529412,1,1.05736715,1
PRY,Paraguay,2016,93,2.019888665,3,4.142,5,2.257,2,3.82,4,2.25,4,4,3,3,3,1,1,4,4,2.125,2,2,2,1.035,2,2.628,4,1,1,1,1,1.411,1,1.262,2,1.962055702,4,1.002,1,1,1,1,1,2,2,1.2,3,1,1,1.726241847,2,2.528911765,4,1.622222222,3
PSE,Palestine,2016,142,2.506928266,4,2.743,3,1.081,1,1.275,1,1.324,1,4,3,4,5,2.75,5,3,3,5,5,3,3,1.006,1,3.418,5,1,1,3.338,5,4.775,5,1,1,1,1,1,1,1,1,1.72,5,5,5,1,1,1,1,1.974235294,4,2.544411765,4,2.87962963,5
QAT,Qatar,2016,29,1.579562336,2,1.343,1,3.304,4,1.195,1,1.475,2,2,1,1,1,1,1,1,1,2,2,1.5,1,5,5,1,1,1,1,1,1,2.453,5,1.743,4,2.07291715,4,1.075,3,1,1,1,1,3,4,1,1,1,1,2.044872606,4,1.474882353,1,1.40257649,2
ROU,Romania,2016,25,1.546425417,2,2.908,3,2.332,2,1.54,1,2.202,4,3,2,1,1,1,1,2,1,1.375,1,2,2,1.099,3,1,1,1,1,1,1,1.669,3,1.538,4,3.594228477,5,1.263,4,1.292,5,1.003,2,1,1,1.675,5,1,1,1.909732762,3,1.735235294,1,1.061956522,1
RUS,Russia,2016,154,2.978683543,5,2.891,3,3.583,5,4.111,5,4.726,5,4,3,3,3,1,1,3,3,3.375,4,4,5,1.061,2,3.551,5,1.632,5,2.151,5,2.83,5,1.902,5,1.277244714,2,5,5,5,5,1.015,3,5,5,2,5,1,1,3.302381731,5,3.109,5,2.596333333,5
RWA,Rwanda,2016,123,2.190983729,3,1.68,1,1.024,1,2.33,3,4.884,5,3,2,3,3,1.5,3,3,3,3,4,3.5,4,1.076,3,2.247,4,1.316,5,1,1,1.497,2,1.431,3,4.566342502,5,1.036,2,1,1,1.81,5,3,4,2.3,5,1,1,1.896981471,3,2.538764706,4,1.957043478,4
SAU,Saudi Arabia,2016,126,2.205106177,3,2.01,1,4.5,5,1.525,1,2.274,4,3,2,4,5,1.75,3,1,1,2.625,3,3,3,5,5,3.375,5,1,1,1,1,5,5,2.054,5,1,1,1.748,5,1.056,4,1.001,2,3,4,1.125,3,1,1,2.56,5,2.204588235,2,2.017914654,4
SDN,Sudan,2016,156,3.043765307,5,1.956,1,4.5,5,3.136,4,1.411,1,5,5,4,5,3,5,4,4,3.5,5,5,5,1.222,4,2.78,4,3.737,5,3.22,5,2.269,4,1.973,5,4.580354615,5,1.286,4,1.008,4,4.319,5,4,5,1,1,1,1,2.468865249,5,3.470029412,5,2.936663446,5
SEN,Senegal,2016,53,1.798234422,2,2.701,3,2.5,2,1.135,1,1.459,1,3,2,3,3,2,4,3,3,2,2,2.5,3,1.046,2,1,1,1.053,4,1,1,1.578,2,1.144,1,1.297925504,2,1.012,2,1,1,1.049,4,3,4,1.3,3,1,1,1.480461824,1,1.962235294,2,1.838151369,4
SGP,Singapore,2016,12,1.390623591,1,1.336,1,1.805,1,1.155,1,2.796,4,1,1,1,1,1,1,1,1,1.25,1,1,1,5,5,1,1,1,1,1,1,2.481,5,2.951,5,1,1,1.224,4,1.834,5,1,1,1,1,1.5,4,1,1,2.061058824,5,1.306794118,1,1.04589372,1
SLE,Sierra Leone,2016,44,1.76033033,2,3.004,3,1.791,1,1.84,2,1.396,1,3,2,2,2,1.75,3,3,3,3,4,2,2,1.008,1,1.358,3,1,1,1,1,1.205,1,1.177,2,3.570323295,5,1.002,1,1,1,1.022,4,2,2,1.4,4,1,1,1.701567446,2,2.058441176,2,1.439291465,3
SLV,El Salvador,2016,111,2.123758056,3,3.51,5,2.777,4,5,5,4.56,5,4,3,2,2,1,1,5,5,2,2,2,2,1.049,2,1,1,1,1,1,1,1.301,1,1.598,4,1.924726366,3,1.034,2,1,1,1.078,4,2,2,1.5,4,1,1,1.755732514,3,2.878029412,5,1.448470209,3
SOM,Somalia,2016,159,3.117785613,5,2.205,2,1.5,1,2.894,4,1.396,1,5,5,5,5,2.75,5,5,5,5,5,5,5,1.004,1,4.154,5,3.053,5,3.056,5,1.765,3,1.188,2,4.520315143,5,1,1,1,1,5,5,4,5,1,1,1.375,5,2.232625311,5,3.6305,5,3.109930757,5
SRB,Serbia,2016,45,1.761175158,2,2.186,2,2.9,4,1.795,2,2.147,4,3,2,2,2,1,1,2,1,2,2,1.5,1,1,1,1.499,3,1,1,1,1,1.621,3,1.569,4,1.507301493,3,1.191,4,1.248,5,2.216,5,3,4,1.2,3,1,1,1.630094293,2,1.933558824,2,1.622222222,3
SSD,South Sudan,2016,160,3.275367382,5,3.233,4,2.5,2,4.487,5,1.411,1,4,3,5,5,2.75,5,5,5,5,5,5,5,1.162,3,2.612,4,2.842,5,3.363,5,4.378,5,3.513,5,1,1,1.032,2,1,1,5,5,4,5,2.4,5,1,1,2.247176471,5,3.907470588,5,3.203,5
SVK,Slovakia,2016,28,1.577753157,2,2.609,3,3.066,4,1.655,2,2.464,4,2,1,2,2,1,1,2,1,1.5,1,1,1,1.018,2,1,1,1,1,1,1,1.478,2,1.444,3,2.774702984,4,1.058,3,1.08,4,1.002,2,2,2,1.625,4,1,1,1.520200351,1,1.707205882,1,1.459943639,3
SVN,Slovenia,2016,8,1.342136976,1,1.741,1,2.748,4,1.29,1,1.57,2,1,1,2,2,1,1,1,1,1,1,1,1,1.193,3,1,1,1,1,1,1,1.492,2,1.555,4,1.800665929,3,1.015,2,1,1,1,1,2,2,1.625,4,1,1,1.242725403,1,1.304029412,1,1.459943639,3
SWE,Sweden,2016,16,1.440845343,1,1.96,1,2.035,2,1.45,1,1.483,2,2,1,1,1,1,1,1,1,1,1,1,1,1.747,5,2.264,4,1,1,1,1,1.54,2,1.459,3,1.259808448,2,1.166,4,5,5,1,1,1,1,1.725,5,1,1,2.147624523,5,1.345941176,1,1.066545894,1
SWZ,Eswatini,2016,85,1.974461341,3,3.724,5,2.5,2,3.845,4,3.231,5,3,2,2,2,1.25,3,2.5,3,3.125,4,2.5,3,1,1,1,1,1,1,1,1,1.863,4,1.374,3,3.604769588,5,1,1,1,1,1.006,3,2,2,1,1,1,1,1.804914069,3,2.529970588,4,1.40257649,2
SYR,Syria,2016,161,3.330201628,5,3.339,4,1.053,1,2.042,2,1.538,2,5,5,5,5,1,1,5,5,4.5,5,5,5,2.016,5,4.246,5,5,5,5,5,2.534,5,2.345,5,4.102416013,5,1.36,5,1,1,5,5,5,5,1,1,1,1,2.592637178,5,3.395588235,5,3.827697262,5
TCD,Chad,2016,139,2.389164808,4,3.309,4,2.5,2,3.853,5,1.467,1,5,5,4,5,2.5,4,4,4,3.375,4,3,3,1.129,3,3.72,5,1.263,5,1.261,4,1.745,3,1.273,2,2.801253547,4,1.067,3,1,1,1.156,5,2,2,2.7,5,1,1,2.064559241,5,2.891294118,5,2.040832528,5
TGO,Togo,2016,62,1.886503465,2,3.207,4,1.5,1,3.853,5,1.498,2,4,3,2,2,2.5,4,3,3,3.125,4,1.5,1,1.029,2,1,1,1,1,1,1,1.597,3,1.174,2,2.951636983,4,1.013,2,1,1,1.039,4,2,2,1.1,2,1,1,1.85542788,3,2.2995,3,1.411755233,2
THA,Thailand,2016,120,2.160823763,3,2.263,2,2.523,3,2.725,3,4.639,5,2,1,3,3,2.25,4,3,3,3.25,4,3,3,1.237,4,3.904,5,1.632,5,2.079,5,1.669,3,1.78,4,1.145041316,2,1.328,5,1,1,1,1,2,2,1.2,3,1,1,1.449769567,1,2.786264706,5,1.904545894,4
TJK,Tajikistan,2016,106,2.072196017,3,1.65,1,2.5,2,1.82,2,1.957,3,4,3,4,5,1,1,3,3,4,5,3,3,1.005,1,1.426,3,1.105,4,1,1,1.612,3,1.157,1,3.675178852,5,1.016,2,1,1,1.003,2,3,4,1.1,2,1,1,1.938021041,4,2.219558824,2,2.026441224,4
TKM,Turkmenistan,2016,113,2.124240364,3,2.027,1,3.5,5,2.555,3,5,5,4,3,3,3,1,1,3,3,3.25,4,3,3,2.618,5,2.305,4,1,1,1,1,1.616,3,1.962,5,1.12524526,2,1.306,4,1,1,1.003,2,2,2,1,1,1,1,1.974146501,4,2.6595,4,1.603864734,3
TLS,Timor-Leste,2016,58,1.829761771,2,2.425,2,2.498,2,2.393,3,1.372,1,3,2,2,2,1.25,3,4,4,3,4,2,2,1.167,3,1,1,1,1,1,1,3.169,5,1.158,1,2.517699942,4,1,1,1,1,1.001,2,2,2,1,1,1,1,1.824905876,3,2.182676471,2,1.40257649,2
TTO,Trinidad and Tobago,2016,94,2.021077847,3,2.813,3,3.197,4,5,5,3.041,5,4,3,2,2,1.25,3,5,5,2,2,2,2,1.672,5,1,1,1,1,1,1,3.079,5,1.427,3,1.45568748,3,1.004,1,1,1,1.008,3,1,1,1,1,1,1,1.957610292,4,2.733382353,4,1.201288245,1
TUN,Tunisia,2016,77,1.950333623,3,2.816,3,2.5,2,2.265,3,2.614,4,3,2,3,3,2,4,2,1,2.375,3,2.5,3,1.126,3,3.552,5,1.105,4,2.029,5,2.023,4,1.471,3,1.203272597,2,1.08,3,1,1,1.004,3,2,2,1.2,3,1,1,1.581561482,2,2.278529412,3,1.840169082,4
TUR,Turkiye,2016,141,2.432022586,4,2.766,3,3.531,5,2.577,3,2.614,4,3,2,4,5,2.5,4,3,3,3.125,4,3.5,4,1.897,5,4.116,5,1.526,5,1,1,1.65,3,2.031,5,1.232211475,2,2.306,5,1.264,5,1.025,4,4,5,1.625,4,1,1,1.960613115,4,2.805088235,5,2.319305958,5
TWN,Taiwan,2016,38,1.7084478,2,2.047,2,2.5,2,1.36,1,3.144,5,2,1,2,2,1,1,2,1,1.625,2,1.5,1,2.67,5,1,1,1,1,1,1,1.874,4,2.887,5,1,1,2.004,5,1.007,4,1,1,3,4,1,1,1,1,1.876176471,3,1.706264706,1,1.603864734,3
TZA,Tanzania,2016,63,1.89062504,2,3.194,4,1.427,1,3.407,4,1.506,2,3,2,2,2,2.5,4,3,3,2.375,3,3,3,1.097,3,2.444,4,1,1,1,1,1.444,2,1.083,1,1.098195891,2,1.044,3,1,1,1.001,2,2,2,2.7,5,1,1,1.445670105,1,2.408852941,3,1.558615137,3
UGA,Uganda,2016,124,2.191205493,3,3.478,5,1.582,1,4.081,5,1.87,3,3,2,2,2,3,5,3,3,3,4,3,3,1.279,4,2.249,4,1.053,4,1,1,1.578,2,1.183,2,2.779308621,4,1.095,3,1,1,1.006,3,2,2,4,5,2.213,5,1.70138925,2,2.665764706,4,1.927563607,4
UKR,Ukraine,2016,152,2.96351292,5,3.17,4,2.929,4,2.785,3,2.424,4,4,3,5,5,1,1,4,4,3.5,5,4,5,1.014,1,3.155,5,1.737,5,3.641,5,2.166,4,1.689,4,3.359740355,5,1.689,5,3.201,5,2.407,5,5,5,1.625,4,1,1,2.53691063,5,2.989617647,5,3.275230274,5
URY,Uruguay,2016,34,1.647752762,2,3.299,4,4.454,5,3.418,4,3.207,5,3,2,1,1,1,1,2,1,1.5,1,1,1,1.082,3,1,1,1,1,1,1,1.406,1,2.101,5,1.930915891,3,1.047,3,1,1,1.001,2,1,1,1,1,1,1,1.657695987,2,2.163411765,2,1,1
USA,United States of America,2016,127,2.205142483,3,2.24,2,1.991,2,2.617,3,5,5,3,2,1,1,2,4,1,1,1,1,2,2,1.178,3,3.147,5,1.053,4,1,1,2.572,5,1.717,4,1.062656757,2,5,5,4.832,5,1,1,2,2,4.675,5,2.064,5,3.032665501,5,2.072205882,2,1.758239936,4
UZB,Uzbekistan,2016,107,2.081730137,3,1.8,1,3.5,5,2.252,3,2.139,3,4,3,3,3,1.5,3,3,3,3.75,5,3,3,1.054,2,1.515,3,1,1,1,1,1.927,4,1.236,2,2.531640351,4,1.229,4,1.22,5,1.004,3,3,4,1,1,1,1,1.932016512,4,2.407970588,3,1.805152979,4
VEN,Venezuela,2016,147,2.622271499,4,4.573,5,2.5,2,5,5,2.329,4,4,3,3,3,2.75,5,5,5,3.625,5,3.5,4,2.197,5,2.049,3,1.105,4,2.022,5,1.45,2,1.584,4,4.707960887,5,1.263,4,1,1,1.008,3,3,4,1,1,1,1,2.27452481,5,3.326058824,5,2.021690821,4
VNM,Vietnam,2016,60,1.871072691,2,2.704,3,3.5,5,1.765,2,2.218,4,3,2,1,1,1.75,3,2,1,2.5,3,3,3,1.645,4,1,1,1,1,1,1,1.774,3,1.818,4,2.937417956,4,1.759,5,1,1,1.112,4,3,4,1,1,1,1,1.977990348,4,2.177176471,2,1.40257649,2
YEM,Yemen,2016,157,3.049167095,5,3.035,3,5,5,3.192,4,1.38,1,5,5,5,5,1.75,3,3,3,4.25,5,5,5,1.075,3,4.198,5,1.895,5,3.277,5,3.083,5,1.415,3,4.209079264,5,1,1,1,1,3.944,5,4,5,1.05,2,1,1,2.386126972,5,3.512794118,5,2.964178744,5
ZAF,South Africa,2016,133,2.326571009,3,4.224,5,2.5,2,5,5,3.278,5,4,3,3,3,3.75,5,5,5,1.75,2,3,3,1.099,3,1.499,3,1,1,1,1,1.487,2,1.183,2,1.044614422,1,1.086,3,1.255,5,1,1,2,2,2.7,5,1,1,1.685307579,2,3.154529412,5,1.759903382,4
ZMB,Zambia,2016,51,1.794197014,2,3.982,5,1.5,1,2.952,4,1.862,3,3,2,2,2,2.5,4,3,3,2.25,3,3,3,1.069,2,1,1,1,1,1,1,1.846,4,1.141,1,2.166303461,4,1.039,3,1,1,1.001,2,1,1,1.2,3,1,1,1.621270995,2,2.363058824,3,1.219645733,2
