code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
XKX,Kosovo,2020,81,1.973417001,3,2.031,2,3.454,5,2.05,3,1.791,2,4,3,3,3,2,3,3,3,4,5,2,2,1.008,1,1,1,1,1,1,1,1.395,2,1,1,1,1,1,1,1,1,1.45,5,3,3,1,1,1,1,1.576823529,2,2.347882353,3,1.805152979,4
KWT,Kuwait,2020,38,1.71161506,2,1.5,1,2.344,2,1.91,2,1.926,3,2,1,2,2,1,1,1,1,3,4,2,2,3.504,5,2.288,4,1.211,4,1,1,3.743,5,1.599,4,1,1,1.188,4,1,1,1.01,3,2,1,2,4,1,1,1.897411765,3,1.781352941,1,1.516109501,3
LAO,Laos,2020,51,1.81843074,2,2.767,3,2.5,2,3.325,4,1.941,3,4,3,2,2,1,1,2,1,2.5,3,2,2,1.302,4,1.942,3,1,1,1,1,1.098,1,1.65,4,3.207214225,4,1.027,2,1,1,1.031,4,2,1,1,1,1,1,1.917378144,4,2.115647059,2,1.40257649,2
LBN,Lebanon,2020,141,2.577296144,4,3.083,4,3.133,4,2.402,3,2.036,3,4,3,4,4,2.5,4,4,4,4.125,5,2.5,3,1.535,5,2.762,4,2.158,5,1,1,2.73,5,2.578,5,4.008746277,5,1.111,3,1,1,1.032,4,5,5,1,1,1,1,2.355087797,5,2.765176471,4,2.528360709,5
LBR,Liberia,2020,54,1.823888925,2,3.785,5,2.5,2,2.315,3,1.427,1,4,3,2,2,2.5,4,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1.215,1,1.064,1,1,1,1,1,1,1,1.035,4,2,1,1.4,3,1,1,1.562235294,2,2.295176471,3,1.439291465,2
LBY,Libya,2020,156,2.989966116,5,3.083,4,2.5,2,2.125,3,1.783,2,5,5,5,5,1.5,1,5,5,4.75,5,5,5,1.247,4,3.429,5,4.526,5,2.642,5,2.343,5,1.175,2,4.767062552,5,1.003,1,1.004,4,2.864,5,4,5,1,1,1,1,2.357948535,5,3.306235294,5,3.102921095,5
LKA,Sri Lanka,2020,97,2.038715756,3,2.53,3,3.5,5,2.075,3,1.759,2,4,3,3,3,2.75,4,2,1,2.625,3,3,3,1.131,3,3.669,5,1,1,1,1,1.894,4,2.791,5,1,1,1.063,3,1,1,1.206,4,2,1,2,4,1,1,1.871823529,3,2.428794118,3,1.695652174,3
LSO,Lesotho,2020,102,2.0880726,3,3.652,5,1.817,1,5,5,1.91,3,4,3,3,3,2,3,3,3,2.5,3,2,2,1.019,2,1,1,1,1,1,1,1.903,4,1.137,1,2.566376301,4,1.005,1,1,1,1,1,3,3,1,1,1,1,1.839161918,3,2.474617647,4,1.805152979,4
LTU,Lithuania,2020,34,1.652039758,2,2.06,2,2.446,2,2.633,3,2.859,5,2,1,1,1,1,1,2,1,1.75,2,1,1,1.452,4,1.696,3,1,1,1,1,1.927,4,2.257,5,1.349128785,3,1.006,1,1.561,5,1.001,2,3,3,1.375,3,1,1,1.627721034,2,1.824205882,1,1.436996779,2
LVA,Latvia,2020,31,1.624686619,2,2.619,3,3.128,4,2.538,3,2.543,4,2,1,1,1,1,1,2,1,1.75,2,1,1,1.799,5,1,1,1,1,1,1,1.989,4,1.547,4,1.046896103,2,1.012,2,1,1,1.002,2,3,3,1.425,3,1,1,1.458811306,1,1.853823529,2,1.441586151,2
MAR,Morocco,2020,103,2.090378478,3,2.575,3,1.842,2,2.035,2,2.851,5,2,1,3,3,2.25,3,3,3,3,4,2.5,3,1.564,5,1.87,3,1,1,1,1,2.787,5,1.82,5,2.054394327,4,1.378,5,1,1,1.004,3,3,3,3.8,5,1,1,1.740281685,3,2.307352941,3,2.06215781,4
MDA,Moldova,2020,61,1.874168414,2,2.592,3,2.359,2,2.368,3,2.701,4,2,1,3,3,1.75,2,2,1,3.25,4,3,3,1,1,1.063,2,1,1,1,1,1.172,1,1.212,2,1.114334528,2,1.006,1,1,1,1.026,4,3,3,1.4,3,1,1,1.236157003,1,2.262,2,1.841867955,4
MDG,Madagascar,2020,49,1.815582306,2,3.778,5,1.171,1,1.3,1,1.736,2,3,2,2,2,3.25,5,4,4,2,2,3,3,1.001,1,2.039,3,1,1,1,1,1.263,1,1.075,1,1,1,1.008,1,1,1,1,1,2,1,1.85,4,1,1,1.394235294,1,2.325970588,3,1.480595813,2
MEX,Mexico,2020,140,2.565088323,4,3.708,5,2.778,4,5,5,2.234,4,4,3,2,2,3.5,5,4.5,5,2.375,3,4,4,1.097,3,2.408,4,4.053,5,4.75,5,1.191,1,1.263,2,1.417041832,3,1.146,4,1,1,1.004,3,2,1,1.1,2,1,1,1.669063745,2,3.205647059,5,2.481227053,5
MKD,North Macedonia,2020,46,1.806663631,2,2.23,2,3.344,4,1.745,2,2.155,3,4,3,3,3,1.5,1,2,1,2.875,4,2,2,1,1,1.723,3,1,1,1,1,1.573,2,1.588,4,1.264682368,3,1.024,2,1,1,1.028,4,2,1,1.125,2,1,1,1.701374396,2,2.050735294,2,1.615338164,3
MLI,Mali,2020,139,2.554575971,4,2.562,3,2.5,2,4.02,5,1.261,1,4,3,4,4,2.25,3,4,4,4,5,4,4,1.068,3,4.096,5,3.053,5,3.059,5,2.997,5,1.096,1,1,1,1.006,1,1,1,1.596,5,2,1,2,4,1,1,1.784705882,3,3.069852941,5,2.522974235,5
MMR,Myanmar,2020,118,2.217629604,3,2.193,2,1.716,1,2.065,3,2.187,4,2,1,4,4,3.25,5,2,1,3,4,5,5,1.298,4,3.368,5,2.263,5,2.065,5,2.481,5,2.164,5,1.070701057,2,1.227,4,1,1,1.863,5,2,1,1,1,1,1,1.571082477,2,2.661352941,4,2.149689211,4
MNE,Montenegro,2020,53,1.820894098,2,2.223,2,4.261,5,2.098,3,2.432,4,3,2,2,2,1.75,2,3,3,3,4,2,2,1.35,4,1,1,1,1,1,1,1.636,3,1.567,4,1.067042007,2,1.016,2,1,1,1.034,4,2,1,1.125,2,1,1,1.546357883,1,2.309588235,3,1.414049919,2
MNG,Mongolia,2020,40,1.75147019,2,3.313,4,2.215,2,3.032,4,1.87,3,2,1,1,1,1.5,1,3,3,4,5,2,2,1.402,4,1,1,1,1,1,1,1.33,1,1.456,3,1.264648673,3,1.164,4,1,1,1.024,4,2,1,1.125,2,1,1,1.376311609,1,2.379941176,3,1.212761675,1
MOZ,Mozambique,2020,108,2.13325171,3,3.461,5,2.5,2,2.378,3,1.483,1,4,3,3,3,3,4,3,3,2.75,3,3,3,1.035,2,3.911,5,1.211,4,2.153,5,1.392,1,1.056,1,2.423015571,4,1.032,2,1,1,1.196,4,2,1,1,1,1,1,1.75929595,3,2.601470588,4,1.857695652,4
MRT,Mauritania,2020,119,2.21998055,3,3.513,5,5,5,4.14,5,1.419,1,4,3,3,3,1.5,1,3,3,4,5,3,3,1.236,4,1.499,3,1,1,1,1,1.956,4,1.55,4,1,1,1.02,2,1,1,1.281,4,2,1,2.2,4,1,1,1.737882353,3,2.911117647,5,1.714009662,3
MUS,Mauritius,2020,26,1.556302334,2,2.608,3,5,5,2.152,3,2.535,4,2,1,1,1,1.5,1,2,1,1.25,1,2,2,1.502,4,1.117,2,1,1,1,1,1.745,3,1,1,1.711146411,3,1.01,2,1,1,1.005,3,1,1,1,1,1,1,1.40860546,1,2.082088235,2,1,1
MWI,Malawi,2020,66,1.912362938,3,3.462,5,1.5,1,1.905,2,1.578,2,4,3,3,3,3.25,5,3,3,2.5,3,3,3,1.002,1,1,1,1,1,1,1,1.296,1,1.088,1,1,1,1.006,1,1,1,1.001,2,2,1,2.5,5,1,1,1.575882353,2,2.264529412,2,1.741545894,3
MYS,Malaysia,2020,19,1.523804801,2,2.846,3,2.5,2,2.032,2,2.487,4,1,1,1,1,1.75,2,2,1,1.5,1,3,3,1.323,4,1.928,3,1.053,3,1,1,1.483,2,1.524,4,1.514840713,3,1.079,3,1.001,4,1.001,2,1,1,1.125,2,1,1,1.231157731,1,2.0805,2,1.016935588,1
NAM,Namibia,2020,55,1.826542764,2,3.822,5,3.5,5,4.768,5,2.171,3,3,2,2,2,1.5,1,3,3,1.75,2,1,1,1.222,4,1,1,1,1,1,1,2.553,5,1.615,4,1.924681378,4,1.018,2,1,1,1.006,3,1,1,1,1,1,1,1.746080162,3,2.384558824,3,1.201288245,1
NER,Niger,2020,137,2.498454436,4,2.637,3,1.5,1,2.607,3,1.309,1,4,3,4,4,2.5,4,5,5,4,5,4,4,1.012,1,3.859,5,2.842,5,2.16,5,1.636,3,1.034,1,2.983020326,4,1.017,2,1,1,1.274,4,2,1,3.9,5,1,1,1.845943568,3,2.914117647,5,2.494666667,5
NGA,Nigeria,2020,148,2.745585877,4,3.082,4,1.6,1,4.01,5,1.301,1,4,3,4,4,3.75,5,4,4,2.25,2,4,4,1.025,2,4.324,5,5,5,3.531,5,1.196,1,1.107,1,4.795027201,5,1.202,4,1,1,1.404,5,3,3,2.425,5,1,1,2.050120847,4,2.955970588,5,3.058937198,5
NIC,Nicaragua,2020,124,2.319816874,3,3.498,5,1.837,1,3.188,4,2.883,5,4,3,4,4,2,3,5,5,4,5,4,4,1.256,4,1,1,1,1,1,1,1.296,1,1.274,2,1,1,1.033,2,1,1,1.022,3,3,3,1,1,1,1,1.632411765,2,2.985117647,5,2.006441224,4
NLD,Netherlands,2020,22,1.5323696,2,1.715,1,2.789,4,1.39,1,1.498,1,2,1,1,1,1.75,2,2,1,1,1,1,1,1.647,5,2.216,4,1.053,3,1,1,1.631,3,1.31,2,1.046896304,2,1.164,4,5,5,1,1,1,1,1.9,4,1,1,2.103634859,5,1.566117647,1,1.088070853,1
NOR,Norway,2020,18,1.514283543,2,1.311,1,1.836,1,1.265,1,1.514,2,2,1,1,1,1.5,1,1,1,1,1,1,1,5,5,1.764,3,1,1,1,1,1.788,3,1.661,4,1,1,1.124,4,3.997,5,1,1,2,1,1.525,3,1,1,2.368294118,5,1.266794118,1,1.249476651,1
NPL,Nepal,2020,87,2.014939028,3,2.968,4,2.5,2,2.018,2,1.57,2,3,2,2,2,2.75,4,3,3,3,4,3,3,1.032,2,3.179,5,1,1,1,1,1.554,2,1.509,4,4.757178757,5,1.021,2,1,1,1.009,3,2,1,2.2,4,1,1,1.927491619,4,2.465588235,3,1.512721417,3
NZL,New Zealand,2020,4,1.294206464,1,2.375,2,1.972,2,1.37,1,2.693,4,1,1,1,1,1.75,2,1,1,1,1,1,1,1.287,4,2.969,4,1,1,1,1,1.607,3,1.288,2,1,1,1.021,2,1.091,4,1,1,1,1,1.225,3,1,1,1.158823529,1,1.582,1,1.020652174,1
OMN,Oman,2020,68,1.922513438,3,2.323,2,4.5,5,1.18,1,1.285,1,4,3,2,2,1,1,2,1,3,4,2,2,5,5,1,1,1,1,1,1,5,5,2.407,5,1.372725983,3,1.11,3,1.043,4,1,1,2,1,1,1,1,1,2.706967763,5,1.942470588,2,1.40257649,2
PAK,Pakistan,2020,151,2.810804301,4,2.428,2,2.5,2,2.545,3,1.316,1,4,3,4,4,3,4,3,3,3,4,4,4,1.261,4,4.203,5,5,5,2.47,5,2.524,5,1.445,3,1.241294518,3,5,5,1.001,4,1.035,4,4,5,2.6,5,2.004,5,2.52621112,5,2.660529412,4,3.264814815,5
PAN,Panama,2020,60,1.870266714,2,3.317,4,3.21,4,3.918,5,4.125,5,3,2,2,2,1.75,2,3,3,2.25,2,1,1,1.088,3,1,1,1,1,1,1,1.573,2,1,1,1.436103695,3,1.011,2,1.007,4,1,1,2,1,1,1,1,1,1.48518867,1,2.467,3,1.40257649,2
PER,Peru,2020,84,1.993482279,3,3.383,5,2.913,4,3.468,4,3.136,5,3,2,2,2,2.5,4,3,3,1.375,1,2,2,1.249,4,2.55,4,1,1,1,1,1.459,2,1.375,3,4.008748276,5,1.209,4,1,1,1.003,2,2,1,1.8,4,1,1,1.87120568,3,2.478823529,4,1.476006441,2
PHL,Philippines,2020,123,2.304965511,3,2.746,3,1.866,2,3.465,4,2.416,4,4,3,4,4,2.5,4,4,4,2,2,4,4,1.112,3,3.836,5,2.579,5,2.375,5,1.593,2,1.196,2,1.147326863,2,1.07,3,1,1,1.054,4,2,1,1,1,1,1,1.665097278,2,2.774470588,4,2.244655395,5
PNG,Papua New Guinea,2020,77,1.964577294,3,2.308,2,1.5,1,3.938,5,1.475,1,4,3,2,2,1.25,1,5,5,2.75,3,3,3,1.015,2,1,1,1,1,1,1,1.153,1,1.057,1,3.672263816,5,1,1,1,1,1.002,2,2,1,1,1,1,1,1.870266331,3,2.481147059,4,1.40257649,2
POL,Poland,2020,28,1.594689547,2,1.977,2,2.301,2,1.38,1,2.503,4,2,1,2,2,1.5,1,2,1,2,2,2,2,1.228,4,1,1,1,1,1,1,1.946,4,1.489,3,1.582290007,3,1.519,5,1.036,4,1.001,2,2,1,1.125,2,1,1,1.53856353,1,1.7755,1,1.414049919,2
PRK,North Korea,2020,153,2.939269025,5,2.308,2,5,5,2.675,3,5,5,3,2,5,5,2,3,2,1,4,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,2.906394679,4,5,5,1,1,1.001,2,5,5,1,1,1,1,3.224281727,5,3.047882353,5,2.610305958,5
PRT,Portugal,2020,3,1.278763601,1,1.859,1,3.251,4,1.64,2,1.989,3,1,1,1,1,1,1,1,1,1,1,1,1,1.125,3,1,1,1,1,1,1,1.53,2,1.403,3,1.121630327,2,1.076,3,1.634,5,1,1,1,1,1.875,4,1,1,1.264074156,1,1.436970588,1,1.08031401,1
PRY,Paraguay,2020,85,2.005269894,3,3.259,4,2.213,2,3.47,4,2.677,4,4,3,3,3,2.25,3,4,4,1.75,2,2,2,1.004,1,2.3,4,1,1,1,1,1.358,1,1.325,3,4.317359514,5,1.002,1,1,1,1,1,1,1,1.4,3,1,1,2.000865825,4,2.4905,4,1.439291465,2
PSE,Palestine,2020,136,2.488494141,4,2.655,3,1.081,1,1.36,1,1.324,1,4,3,4,4,3.25,5,3,3,5,5,4,4,1.006,1,3.14,5,1,1,2.044,4,4.918,5,1,1,1,1,1,1,1,1,1.646,5,5,5,1,1,1,1,1.991058824,4,2.683352941,4,2.619162641,5
QAT,Qatar,2020,33,1.651308714,2,1.343,1,3.304,4,1.185,1,1.475,1,2,1,1,1,1.25,1,1,1,2.75,3,1,1,5,5,1,1,1,1,1,1,2.735,5,1.894,5,1.429054878,3,1.115,4,1.143,4,1,1,3,3,2.5,5,1,1,2.052359397,4,1.525176471,1,1.540257649,3
ROU,Romania,2020,25,1.553784099,2,2.559,3,2.212,2,1.65,2,1.846,3,3,2,1,1,2.25,3,2,1,1.375,1,2,2,1.235,4,1.821,3,1,1,1,1,1.946,4,1.542,4,1.992958179,4,1.227,4,1,1,1.002,2,1,1,2.075,4,1,1,1.712524492,3,1.833852941,2,1.098671498,1
RUS,Russia,2020,155,2.970631165,5,2.531,3,3.06,4,3.783,4,4.291,5,4,3,3,3,1.5,1,3,3,2.75,3,4,4,1.038,2,2.933,4,2.158,5,2.013,4,2.305,5,1.902,5,1.172920364,2,5,5,5,5,1.014,3,5,5,5,5,1,1,3.22563769,5,2.888235294,5,2.898127214,5
RWA,Rwanda,2020,78,1.967636473,3,1.527,1,1.024,1,2.145,3,5,5,3,2,2,2,2.25,3,2,1,3,4,3,3,1.044,2,1.913,3,1.053,3,1,1,1.516,2,1.391,3,1.768410587,4,1.046,3,1,1,1.633,5,3,3,2.45,5,1,1,1.563342422,2,2.362970588,3,1.74241868,3
SAU,Saudi Arabia,2020,129,2.36909045,4,1.757,1,4.5,5,1.525,1,2.274,4,3,2,4,4,1.25,1,1,1,2.875,4,4,4,5,5,2.78,4,2.263,5,1.478,4,4.03,5,1.963,5,1.398880649,3,1.98,5,1.006,4,1.002,2,4,5,1.55,3,1,1,2.514221253,5,2.250323529,2,2.484592593,5
SDN,Sudan,2020,152,2.866519215,4,1.956,2,4.5,5,3.125,4,1.411,1,5,5,4,4,4,5,3,3,3.5,4,5,5,1.12,3,1.906,3,3.211,5,2.348,5,1.786,3,1.367,3,3.671224977,5,1.279,4,1,1,2.997,5,4,5,3,5,1,1,2.219144115,5,3.232382353,5,2.890505636,5
SEN,Senegal,2020,41,1.754282822,2,3.069,4,2.5,2,1.135,1,1.601,2,3,2,2,2,1.75,2,3,3,2,2,2,2,1.149,3,2.072,4,1,1,1,1,1.698,3,1.129,1,2.917121488,4,1.019,2,1,1,1.035,4,2,1,2.2,4,1,1,1.696661352,2,1.987764706,2,1.512721417,3
SGP,Singapore,2020,7,1.326632062,1,1.221,1,1.863,2,1.095,1,2.574,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,2.443,5,2.322,5,1.010664598,1,1.302,4,1.683,5,1,1,1,1,1,1,1,1,1.970960541,4,1.245705882,1,1,1
SLE,Sierra Leone,2020,59,1.863986855,2,3.187,4,1.791,1,1.865,2,1.459,1,3,2,2,2,2.25,3,3,3,3,4,3,3,1.005,1,1,1,1,1,1,1,1.172,1,1.161,2,4.069553283,5,1,1,1,1,1.022,3,2,1,2.025,4,1,1,1.753829798,3,2.223794118,2,1.496658615,3
SLV,El Salvador,2020,120,2.223811244,3,2.994,4,2.825,4,5,5,5,5,4,3,2,2,2.75,4,5,5,1.5,1,3,3,1.009,1,1,1,1,1,1,1,1.258,1,1.593,4,1.336512791,3,1.039,3,1,1,1.595,5,2,1,1.475,3,1,1,1.677060328,2,3.149617647,5,1.446175523,2
SOM,Somalia,2020,158,3.053478667,5,1.673,1,1.5,1,2.9,4,1.396,1,5,5,5,5,2.75,4,5,5,5,5,4,4,1.012,1,4.399,5,3.053,5,3.356,5,1.765,3,1.188,2,4.773368643,5,1.001,1,1,1,5,5,4,5,1,1,1,1,2.263513958,5,3.481029412,5,3.094834138,5
SRB,Serbia,2020,45,1.799997421,2,1.845,1,3.39,5,1.53,1,2.234,4,3,2,2,2,2,3,2,1,2.25,2,2,2,1.454,4,1,1,1,1,1,1,1.836,4,1.578,4,1.004506172,1,1.177,4,1.437,5,1.329,5,3,3,1.8,4,1,1,1.681588961,2,1.965970588,2,1.677294686,3
SSD,South Sudan,2020,160,3.27779233,5,3.505,5,2.5,2,4.487,5,1.411,1,5,5,5,5,2.5,4,5,5,5,5,5,5,1.035,2,1.553,3,3.421,5,3.048,5,1.612,3,3.692,5,4.765091115,5,1.037,2,1,1,5,5,4,5,1.2,3,1,1,2.54818719,5,3.847117647,5,3.089120773,5
SVK,Slovakia,2020,23,1.539180138,2,2.334,2,3.02,4,1.68,2,2.495,4,2,1,2,2,1,1,2,1,1.75,2,1,1,1.244,4,1,1,1,1,1,1,1.851,4,1.442,3,1,1,1.049,3,1.285,5,1.008,3,2,1,1.125,2,1,1,1.416235294,1,1.714676471,1,1.414049919,2
SVN,Slovenia,2020,6,1.307782428,1,1.431,1,2.727,4,1.46,1,1.522,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.554,2,1.522,4,1.327679464,3,1.015,2,1.117,4,1,1,2,1,1.125,2,1,1,1.188432878,1,1.290588235,1,1.414049919,2
SWE,Sweden,2020,17,1.511649195,2,1.949,1,1.997,2,1.57,1,1.498,1,2,1,1,1,1.75,2,2,1,1,1,1,1,1.195,3,2.116,4,1.211,4,1,1,1.569,2,1.224,2,1.045838698,2,1.165,4,3.416,5,1,1,2,1,1.925,4,1,1,1.753569259,3,1.532176471,1,1.307937198,1
SWZ,Eswatini,2020,65,1.906934946,3,3.646,5,2.5,2,4.156,5,3.041,5,3,2,2,2,2.25,3,2,1,3,4,2,2,1,1,1,1,1,1,1,1,1.901,4,1.374,3,1.652432305,3,1,1,1,1,1.006,3,2,1,1,1,1,1,1.579697918,2,2.498794118,4,1.40257649,2
SYR,Syria,2020,161,3.29940305,5,3.721,5,1.053,1,2.042,2,1.538,2,5,5,5,5,3.25,5,5,5,4.125,5,5,5,1.218,3,4.139,5,5,5,5,5,2.534,5,2.345,5,1,1,1.339,5,1,1,5,5,5,5,1,1,1,1,2.130058824,5,3.577411765,5,3.827697262,5
TCD,Chad,2020,138,2.551869163,4,3.528,5,2.5,2,3.8,4,1.467,1,5,5,4,4,3,4,3,3,3.5,4,3,3,1.016,2,3.457,5,2.579,5,2.149,5,1.894,4,1.263,2,3.47368193,5,1.07,3,1,1,1.371,5,2,1,4.5,5,1,1,2.147256698,5,2.855382353,5,2.52042029,5
TGO,Togo,2020,104,2.104716979,3,3.294,4,1.5,1,3.8,4,1.506,2,4,3,3,3,2.5,4,3,3,3.375,4,2,2,1.011,1,1,1,1,1,1,1,1.698,3,1.158,1,3.484280119,5,1.013,2,1,1,1.032,4,3,3,2,4,1,1,1.925974132,4,2.389058824,3,1.896940419,4
THA,Thailand,2020,113,2.177805393,3,2.27,2,2.599,3,2.725,4,5,5,2,1,3,3,2,3,3,3,2.5,3,4,4,1.343,4,3.596,5,1.421,4,2.037,4,1.64,3,1.769,4,1.326041139,3,1.353,5,1.002,4,1,1,2,1,1.4,3,1,1,1.483593075,1,2.814676471,4,1.892703704,4
TJK,Tajikistan,2020,109,2.137627586,3,1.508,1,2.5,2,1.82,2,1.957,3,4,3,4,4,3.25,5,3,3,3.75,5,3,3,1.054,2,3.08,5,1.211,4,1.174,4,1.511,2,1.143,1,1.74692357,3,1.018,2,1,1,1.007,3,3,3,1.05,2,1,1,1.703755714,2,2.473911765,3,2.067800322,4
TKM,Turkmenistan,2020,115,2.189004352,3,1.409,1,3.5,5,2.555,3,5,5,4,3,3,3,1.5,1,2.5,3,3,4,3,3,2.62,5,1,1,1,1,1,1,1.616,3,1.901,5,3.597591707,5,1.33,5,1,1,1.003,2,3,3,1,1,1,1,2.262304907,5,2.484088235,4,1.805152979,4
TLS,Timor-Leste,2020,44,1.797701939,2,2.308,2,2.616,3,2.525,3,1.419,1,3,2,2,2,1.75,2,4,4,3,4,2,2,1,1,1,1,1,1,1,1,1.731,3,1.261,2,1.901704876,4,1,1,1,1,1,1,2,1,1,1,1,1,1.575729985,2,2.246441176,2,1.40257649,2
TTO,Trinidad and Tobago,2020,88,2.015685969,3,3.036,4,3.41,5,5,5,3.041,5,4,3,2,2,1.75,2,4,4,1.75,2,2,2,1.707,5,1,1,1,1,1,1,2.811,5,1.465,3,2.443418043,4,1.004,1,1,1,1.007,3,1,1,1,1,1,1,2.050872711,4,2.668794118,4,1.201288245,1
TUN,Tunisia,2020,74,1.956450172,3,2.627,3,2.5,2,2.265,3,2.424,4,3,2,3,3,1.75,2,2,1,2.625,3,2.5,3,1.397,4,3.056,5,1.368,4,1,1,2.142,4,1.452,3,2.819966771,4,1.082,3,1,1,1.006,3,2,1,2.15,4,1,1,1.815760797,3,2.2235,2,1.747346216,3
TUR,Turkiye,2020,149,2.757981998,4,2.917,4,3.409,5,2.282,3,3.563,5,3,2,4,4,2,3,3,3,3.75,5,5,5,1.413,4,3.802,5,2.579,5,2.385,5,1.76,3,2.031,5,1.017706289,2,2.343,5,1.379,5,1.033,4,5,5,1.575,3,1.583,5,1.91820074,4,3.045029412,5,3.020661836,5
TWN,Taiwan,2020,35,1.682718638,2,1.65,1,2.5,2,1.41,1,3.12,5,2,1,2,2,1.75,2,2,1,1.75,2,1,1,1.794,5,1.274,3,1,1,1,1,1.86,4,2.887,5,1,1,1.854,5,1.011,4,1,1,3,3,1,1,1,1,1.745705882,3,1.713176471,1,1.603864734,3
TZA,Tanzania,2020,64,1.902029046,2,2.715,3,1.442,1,3.12,4,1.467,1,3,2,2,2,2.75,4,3,3,2.5,3,3,3,1.014,2,2.499,4,1.053,3,1,1,1.573,2,1.083,1,1.280763083,3,1.045,3,1,1,1,1,2,1,3.3,5,1,1,1.472736833,1,2.370588235,3,1.619149758,3
UGA,Uganda,2020,127,2.345371757,3,3.217,4,1.61,1,4.15,5,2.005,3,3,2,2,2,3.5,5,3,3,3.5,4,3,3,1.026,2,1.358,3,1.105,4,1,1,1.707,3,1.159,1,4.17323963,5,1.101,3,1.003,4,1.006,3,3,3,4.825,5,2.175,5,1.849557604,3,2.715764706,4,2.202286634,5
UKR,Ukraine,2020,147,2.724448931,4,3.021,4,2.929,4,3.045,4,2.092,3,4,3,5,5,2,3,4,4,3.75,5,4,4,1.038,2,2.502,4,2.105,5,2.138,5,2.233,4,1.719,4,1,1,1.548,5,1.942,5,1.592,5,5,5,1.125,2,1,1,2.026470588,4,2.961117647,5,2.964726248,5
URY,Uruguay,2020,36,1.687773228,2,3.763,5,4.403,5,3.558,4,3.326,5,3,2,1,1,2,3,2,1,1.125,1,1,1,1.073,3,1.332,3,1,1,1,1,1.325,1,1.936,5,1.690106575,3,1.037,2,1,1,1,1,1,1,1,1,1,1,1.597600774,2,2.290352941,3,1,1
USA,United States of America,2020,130,2.371895455,4,2.242,2,2.031,2,2.815,4,5,5,3,2,2,2,1.75,2,2,1,1.25,1,2,2,1.116,3,3.426,5,1.421,4,1,1,2.668,5,1.717,4,1.228141849,3,5,5,5,5,1,1,2,1,5,5,2.009,5,3.085781394,5,2.240617647,2,2.016214171,4
UZB,Uzbekistan,2020,101,2.070134132,3,1.572,1,3.5,5,1.925,2,2.139,3,4,3,3,3,1.75,2,3,3,3,4,3,3,1.155,3,1.063,2,1,1,1,1,1.927,4,1.221,2,4.549062633,5,1.225,4,1.087,4,1.003,2,3,3,1,1,1,1,2.155301486,5,2.2565,2,1.805152979,4
VEN,Venezuela,2020,146,2.700831136,4,4.456,5,2.5,2,5,5,2.147,3,4,3,4,4,3.25,5,5,5,4.25,5,4,4,1.107,3,2.823,4,1.263,4,2.056,5,1.086,1,1.584,4,3.210631751,5,1.238,4,1,1,1.106,4,3,3,1,1,1,1,1.922897853,4,3.533205882,5,2.24610628,5
VNM,Vietnam,2020,75,1.959635537,3,2.535,3,3.5,5,1.765,2,2.068,3,3,2,1,1,2.5,4,2,1,2.5,3,4,4,1.486,4,1.426,3,1,1,1,1,1.76,3,1.818,5,3.41148818,5,1.656,5,1.003,4,1.109,4,3,3,1.2,3,1,1,1.995763315,4,2.357558824,3,1.420933977,2
YEM,Yemen,2020,162,3.339556985,5,3.146,4,5,5,3.192,4,1.38,1,5,5,5,5,3,4,4,4,4.5,5,5,5,1.035,2,3.674,5,3.368,5,3.915,5,3.083,5,1.415,3,2.876431367,4,1,1,1,1,4.825,5,5,5,1.65,4,1,1,2.224638984,5,3.852764706,5,3.500768116,5
ZAF,South Africa,2020,128,2.358254472,4,4.179,5,2.5,2,5,5,3.263,5,4,3,3,3,3.75,5,5,5,1.75,2,3,3,1,1,1.918,3,1.211,4,1.043,4,1.435,2,1.196,2,1.954208477,4,1.086,3,1.212,5,1,1,2,1,2.5,5,1,1,1.768495115,3,3.173882353,5,1.77194686,3
ZMB,Zambia,2020,52,1.81949943,2,3.711,5,1.5,1,2.843,4,1.918,3,3,2,2,2,3.25,5,3,3,2.5,3,3,3,1.117,3,1,1,1,1,1,1,1.808,4,1.125,1,1.296637687,3,1.028,2,1,1,1,1,1,1,1.925,4,1,1,1.516310316,1,2.426735294,3,1.286191626,1
