code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
XKX,Kosovo,2021,79,1.979821037,3,2.143,2,3.41,5,2.05,3,1.791,2,4,3,3,3,2,3,3,3,4,5,2,2,1.032,2,1,1,1,1,1,1,1.507,2,1,1,1,1,1,1,1,1,1.451,5,3,4,1,1,1,1,1.592823529,2,2.354,3,1.805152979,4
KWT,Kuwait,2021,38,1.709311751,2,1.397,1,2.344,2,1.91,2,1.926,3,2,1,2,2,2,3,1,1,3,3,2,2,2.591,5,1.063,2,1.211,4,1,1,4.077,5,1.61,4,1.248429358,2,1.208,4,1,1,1.011,3,2,1,2,4,1,1,1.86334463,3,1.788558824,1,1.516109501,2
LAO,Laos,2021,44,1.781197271,2,2.525,3,2.5,2,3.325,4,1.941,3,4,3,2,2,1,1,2,1,2.625,3,2,2,1.317,4,1.64,3,1,1,1,1,1.098,1,1.65,4,2.249781475,4,1.027,2,1,1,1.03,4,2,1,1,1,1,1,1.806503703,3,2.091117647,2,1.40257649,2
LBN,Lebanon,2021,142,2.596546774,4,3.134,4,3.133,4,2.128,3,2.036,3,4,3,4,4,2.5,4,4,4,4.25,5,3,3,1.529,4,2.552,4,1.789,5,1,1,2.448,5,2.611,5,4.857822134,5,1.111,3,1,1,1.032,4,5,5,1,1,1,1,2.424979075,5,2.798617647,4,2.490331723,5
LBR,Liberia,2021,70,1.923962602,3,4.095,5,2.5,2,2.315,3,1.427,1,4,3,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1.191,1,1.063,1,2.977951407,5,1,1,1,1,1.034,4,2,1,1.45,3,1,1,1.791994283,3,2.395941176,3,1.443880837,2
LBY,Libya,2021,156,2.980623069,5,2.882,4,2.5,2,2.125,3,1.783,2,5,5,5,5,2.5,4,5,5,4.625,5,5,5,1.566,5,3.152,5,4.737,5,3.195,5,2.343,5,1.175,2,2.879354112,4,1.003,1,1.004,4,2.464,5,4,5,1,1,1,1,2.173394601,5,3.298676471,5,3.235979066,5
LKA,Sri Lanka,2021,109,2.144129981,3,2.521,3,3.5,5,2.105,3,1.759,2,4,3,3,3,3,4,2,1,2.5,3,2.5,3,1.131,3,3.428,5,1.211,4,2.238,5,1.941,4,2.785,5,2.427905386,4,1.063,3,1,1,1.254,4,2,1,2.1,4,1,1,2.044635928,4,2.371529412,3,1.975771337,4
LSO,Lesotho,2021,103,2.113215739,3,4.046,5,1.817,1,5,5,1.91,3,4,3,3,3,1.75,1,3,3,2.5,3,2.5,3,1.019,2,1,1,1,1,1,1,1.879,4,1.135,1,2.396604245,4,1.005,1,1,1,1,1,3,4,1,1,1,1,1.816129911,3,2.546147059,4,1.805152979,4
LTU,Lithuania,2021,33,1.648594793,2,1.945,1,2.472,2,2.643,3,2.74,5,2,1,1,1,1,1,2,1,1.375,1,1.5,1,1.86,5,1.499,3,1,1,1,1,1.98,4,2.167,5,1.133113795,2,1.007,1,1.566,5,1.001,2,3,4,1.35,3,1,1,1.647013388,2,1.810147059,1,1.434702093,2
LVA,Latvia,2021,32,1.636925291,2,2.474,3,3.087,4,2.59,3,2.416,4,2,1,1,1,1.5,1,2,1,1.75,2,1,1,1.857,5,1,1,1,1,1,1,2.075,4,1.461,3,1.111855923,1,1.013,2,1,1,1.002,2,3,4,1.4,3,1,1,1.473453638,1,1.876441176,2,1.439291465,2
MAR,Morocco,2021,95,2.038202563,3,2.832,3,1.842,2,1.71,2,2.835,5,2,1,3,3,1.75,1,3,3,3,3,2,2,1.544,5,1.657,3,1,1,1,1,3.346,5,1.811,4,1.663485633,3,1.393,5,1,1,1.004,3,3,4,3.8,5,1,1,1.759292427,3,2.174911765,2,2.06215781,4
MDA,Moldova,2021,55,1.847269626,2,2.358,2,2.359,2,2.525,3,2.511,4,2,1,3,3,1.5,1,2,1,3.25,4,3,3,1,1,1,1,1,1,1,1,1.186,1,1.212,2,1.059326098,1,1.006,1,1,1,1.024,3,3,4,1.2,3,1,1,1.231332482,1,2.217058824,2,1.823510467,4
MDG,Madagascar,2021,56,1.851246541,2,3.593,5,1.171,1,1.3,1,1.736,2,3,2,2,2,3.25,5,4,4,1.75,2,3.5,4,1.001,1,1.815,3,1,1,1,1,1.392,1,1.073,1,2.016568591,4,1.011,2,1,1,1,1,2,1,1.95,4,1,1,1.529302187,1,2.325882353,3,1.489774557,2
MEX,Mexico,2021,143,2.624684232,4,3.739,5,2.778,4,5,5,2.337,4,4,3,2,2,3.5,5,4.5,5,2.5,3,4,5,1.087,3,2.164,4,5,5,5,5,1.234,1,1.261,2,1.55443704,3,1.146,4,1,1,1.004,3,2,1,1.2,3,1,1,1.688874946,2,3.217823529,5,2.638325282,5
MKD,North Macedonia,2021,36,1.68424443,2,2.418,2,3.344,4,1.6,2,1.807,3,4,3,2,2,1.5,1,2,1,2.875,3,1.5,1,1,1,1.117,3,1,1,1,1,1.736,3,1.588,4,1.060632474,1,1.022,2,1,1,1.025,4,2,1,1,1,1,1,1.696192056,2,1.924735294,2,1.40257649,2
MLI,Mali,2021,145,2.685081445,4,3.037,4,2.5,2,4.02,5,1.261,1,4,3,4,4,3.25,5,4,4,5,5,4,5,1.096,3,4.054,5,3.421,5,3.035,5,3.15,5,1.093,1,1,1,1.006,1,1,1,1.772,5,2,1,2,4,1,1,1.805647059,3,3.335882353,5,2.556069243,5
MMR,Myanmar,2021,129,2.408830045,4,2.469,3,1.716,1,2.065,3,2.187,4,2,1,5,5,4.25,5,2.5,3,3.625,5,5,5,1.288,4,3.172,5,2.211,5,2.545,5,2.405,5,2.155,5,1.047134038,1,1.23,4,1,1,1.909,5,2,1,1,1,1,1,1.557662828,1,2.900176471,5,2.442236715,5
MNE,Montenegro,2021,50,1.798662694,2,1.914,1,4.269,5,2.058,3,2.392,4,3,2,2,2,1.75,1,3,3,3,3,1.5,1,1.438,4,1,1,1,1,1,1,1.736,3,1.568,4,1.669672603,3,1.02,2,1,1,1.028,4,2,1,1,1,1,1,1.640196777,2,2.215264706,2,1.40257649,2
MNG,Mongolia,2021,41,1.757249831,2,3.285,4,2.262,2,3.045,4,1.87,3,2,1,1,1,1.5,1,3,3,4,5,2,2,1.074,3,1,1,1,1,1,1,1.377,1,1.448,3,1.815400754,3,1.166,4,1,1,1.023,3,2,1,1,1,1,1,1.407458912,1,2.383029412,3,1.201288245,1
MOZ,Mozambique,2021,108,2.136057337,3,3.148,4,2.5,2,2.378,3,1.483,2,4,3,3,3,2.75,4,3,3,2.75,3,2.5,3,1.032,2,3.954,5,1.526,4,2.587,5,1.444,2,1.055,1,1.731810683,3,1.033,2,1,1,1.706,5,2,1,1,1,1,1,1.683801257,2,2.5555,4,1.977518519,4
MRT,Mauritania,2021,119,2.270349358,3,3.227,4,5,5,4.14,5,1.419,1,4,3,3,3,2.25,3,3,3,4,5,2.5,3,1.226,4,1.332,3,1,1,1,1,2.152,4,1.536,4,2.978053742,5,1.019,2,1,1,1.278,4,2,1,2.25,4,1,1,1.990653381,4,2.883058824,5,1.718599034,3
MUS,Mauritius,2021,29,1.590993015,2,2.499,3,5,5,2.23,3,2.717,5,2,1,1,1,2,3,2,1,1.25,1,2,2,1.501,4,1.063,2,1,1,1,1,1.984,4,1,1,1.843767098,3,1.01,1,1,1,1.004,3,1,1,1,1,1,1,1.452207894,1,2.138529412,2,1,1
MWI,Malawi,2021,66,1.914181774,3,3.449,5,1.5,1,1.905,2,1.578,2,4,3,3,3,3.5,5,3,3,2.5,3,3,3,1,1,1,1,1,1,1,1,1.277,1,1.084,1,1,1,1.006,1,1,1,1.001,2,2,1,2.3,5,1,1,1.572941176,1,2.285441176,3,1.723188406,3
MYS,Malaysia,2021,20,1.496124008,2,2.555,3,2.5,2,2.032,2,2.487,4,1,1,1,1,2,3,2,1,1.625,2,2.5,3,1.293,4,1.701,3,1.053,3,1,1,1.526,2,1.517,4,1.595847584,3,1.079,3,1.001,4,1.001,2,1,1,1,1,1,1,1.241393833,1,2.019411765,2,1.005462158,1
NAM,Namibia,2021,57,1.854443724,2,3.842,5,3.5,5,4.768,5,2.171,3,3,2,2,2,2,3,3,3,1.875,2,1,1,1.218,4,1,1,1,1,1,1,2.711,5,1.605,4,1.847864248,3,1.018,2,1,1,1.006,3,1,1,1,1,1,1,1.753984029,3,2.445147059,3,1.201288245,1
NER,Niger,2021,141,2.579231079,4,2.806,3,1.5,1,2.607,3,1.309,1,4,3,4,4,2.75,4,5,5,4,5,4,5,1.017,2,3.975,5,3.105,5,2.419,5,1.731,3,1.033,1,3.829196116,5,1.017,2,1,1,1.43,5,2,1,3.95,5,1,1,1.95714072,4,2.976264706,5,2.578494364,5
NGA,Nigeria,2021,144,2.64461177,4,2.873,3,1.6,1,4.01,5,1.237,1,4,3,4,4,4.25,5,4,4,2.25,2,3.5,4,1.019,2,4.267,5,5,5,3.32,5,1.277,1,1.104,1,4.571,5,1.205,4,1,1,1.469,5,2,1,2.475,5,1,1,2.032764706,4,2.921470588,5,2.819766506,5
NIC,Nicaragua,2021,124,2.337740606,3,2.844,3,1.837,1,4.055,5,2.883,5,4,3,4,4,1.75,1,5,5,4,5,4,5,1.223,4,1,1,1,1,1,1,1.301,1,1.27,2,1.284889461,2,1.033,2,1,1,1.042,4,3,4,1,1,1,1,1.662163466,2,3.009705882,5,2.006441224,4
NLD,Netherlands,2021,24,1.531435076,2,1.901,1,2.477,2,1.295,1,1.475,1,2,1,1,1,2,3,2,1,1,1,1,1,2.057,5,2.046,4,1.053,3,1,1,1.664,3,1.254,2,1.028137782,1,1.164,4,5,5,1,1,1,1,1.75,4,1,1,2.146957386,5,1.553852941,1,1.074302738,1
NOR,Norway,2021,18,1.486008635,2,1.35,1,1.836,1,1.235,1,1.427,1,2,1,1,1,1.75,1,1,1,1,1,1,1,5,5,1.56,3,1,1,1,1,1.855,4,1.66,4,1.119196886,2,1.131,4,3.234,5,1,1,2,1,1.45,3,1,1,2.256670222,5,1.269088235,1,1.242592593,1
NPL,Nepal,2021,89,2.021064717,3,2.897,4,2.5,2,2.018,2,1.688,2,3,2,2,2,3,4,3,3,4,5,3,3,1.025,2,2.982,5,1,1,1,1,1.616,2,1.5,4,2.866469741,4,1.021,2,1,1,1.008,3,2,1,2.25,4,1,1,1.710467028,2,2.597735294,4,1.517310789,2
NZL,New Zealand,2021,2,1.277956391,1,2.28,2,1.972,2,1.37,1,2.471,4,1,1,1,1,1.75,1,1,1,1,1,1,1,1.382,4,2.729,4,1,1,1,1,1.745,3,1.282,2,1,1,1.021,2,1.084,4,1,1,1,1,1.1,3,1,1,1.184294118,1,1.539911765,1,1.009178744,1
OMN,Oman,2021,67,1.918688659,3,2.377,2,4.5,5,1.135,1,1.285,1,4,3,2,2,1,1,2,1,3.125,4,2,2,5,5,1,1,1,1,1,1,5,5,2.426,5,1.000565895,1,1.113,3,1.042,4,1,1,2,1,1,1,1,1,2.665772458,5,1.956647059,2,1.40257649,2
PAK,Pakistan,2021,151,2.820998637,4,2.537,3,2.5,2,2.47,3,1.316,1,4,3,4,4,3.5,5,3,3,3,3,4,5,1.252,4,4.075,5,5,5,2.274,5,2.491,5,1.436,3,1.372416399,2,5,5,1.001,4,1.034,4,4,5,2.7,5,2.019,5,2.535637223,5,2.697794118,4,3.237560386,5
PAN,Panama,2021,61,1.88301275,2,3.303,4,3.21,4,3.848,5,4.291,5,3,2,2,2,1.75,1,3,3,2.125,2,1,1,1.086,3,1,1,1,1,1,1,1.669,3,1,1,1.934951938,3,1.011,2,1.007,4,1.001,2,2,1,1,1,1,1,1.554935522,1,2.457588235,3,1.40257649,2
PER,Peru,2021,90,2.022452062,3,3.526,5,2.913,4,3.418,4,3.191,5,3,2,2,2,3.25,5,3,3,1.75,2,1.5,1,1.17,3,2.29,4,1,1,1,1,1.497,2,1.37,3,4.350548345,5,1.206,4,1,1,1.003,2,2,1,1.8,4,1,1,1.905476276,4,2.526588235,4,1.476006441,2
PHL,Philippines,2021,125,2.340156715,3,2.71,3,1.866,2,2.825,4,2.416,4,4,3,4,4,3,4,4,4,2.25,2,4.5,5,1.134,3,3.653,5,2.842,5,2.32,5,1.698,3,1.194,2,1.455813657,3,1.071,3,1,1,1.044,4,2,1,1,1,1,1,1.716272195,2,2.816411765,4,2.260689211,5
PNG,Papua New Guinea,2021,92,2.030043594,3,2.273,2,1.5,1,3.938,5,1.475,1,4,3,2,2,1.5,1,5,5,2.875,3,3.5,4,1.015,1,1,1,1.053,3,2.005,4,1.186,1,1.062,1,2.150471588,4,1,1,1,1,1.049,4,2,1,1,1,1,1,1.69570254,2,2.579176471,4,1.610333333,3
POL,Poland,2021,21,1.505112936,2,2.011,2,2.301,2,1.365,1,2.416,4,2,1,2,2,1.75,1,1,1,1.875,2,1.5,1,1.229,4,1,1,1,1,1,1,2.018,4,1.451,3,1.119317967,2,1.564,5,1.035,4,1.001,2,2,1,1,1,1,1,1.495978584,1,1.599941176,1,1.40257649,2
PRK,North Korea,2021,152,2.878525801,4,2.273,2,5,5,2.675,3,5,5,3,2,5,5,1,1,2,1,4,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,2.143836807,4,5,5,1,1,1.001,2,5,5,1,1,1,1,3.134569036,5,2.956558824,5,2.610305958,5
PRT,Portugal,2021,10,1.336040708,1,1.713,1,3.26,4,1.64,2,1.878,3,1,1,1,1,1.75,1,1,1,1,1,1.5,1,1.184,3,1,1,1,1,1,1,1.597,2,1.402,3,1.119206195,2,1.069,3,1.738,5,1,1,1,1,2.05,4,1,1,1.295612494,1,1.540088235,1,1.096376812,1
PRY,Paraguay,2021,82,2.005027671,3,3.417,5,2.213,2,3.285,4,2.535,4,4,3,3,3,2.75,4,4,4,1.75,2,2,2,1.004,1,2.109,4,1,1,1,1,1.373,1,1.32,2,4.334816676,5,1.002,1,1,1,1.001,2,1,1,1.2,3,1,1,2.00409608,4,2.503147059,4,1.420933977,2
PSE,Palestine,2021,131,2.427299836,4,2.546,3,1.081,1,1.195,1,1.324,1,4,3,4,4,2.75,4,3,3,5,5,3.5,4,1.006,1,2.906,5,1,1,2.055,5,4.918,5,1,1,1,1,1,1,1,1,1.657,5,5,5,1,1,1,1,1.991058824,4,2.538911765,4,2.621376812,5
QAT,Qatar,2021,30,1.600695077,2,1.343,1,3.304,4,1.185,1,1.475,1,2,1,1,1,1,1,1,1,2.625,3,1,1,5,5,1,1,1,1,1,1,3.141,5,1.909,5,2.249316568,4,1.137,4,1.139,4,1,1,2,1,2.5,5,1,1,2.201566655,5,1.488411765,1,1.338969404,2
ROU,Romania,2021,28,1.559406306,2,2.539,3,2.282,2,1.64,2,1.894,3,3,2,1,1,1.75,1,2.5,3,1.625,2,1.5,1,1.354,4,1.612,3,1,1,1,1,1.994,4,1.536,4,2.135683424,4,1.23,4,1,1,1.002,2,1,1,2.25,4,1,1,1.748786285,3,1.814323529,1,1.1147343,1
RUS,Russia,2021,155,2.972570862,5,2.556,3,3.06,4,3.553,4,3.872,5,4,3,3,3,2,3,3,3,3.125,4,4,5,1.027,2,2.858,4,1.947,5,2.003,4,2.371,5,1.902,5,1.118909047,2,5,5,5,5,1.012,3,5,5,5,5,1,1,3.225754006,5,2.91,5,2.87436876,5
RWA,Rwanda,2021,99,2.060572359,3,1.799,1,1.024,1,2.145,3,5,5,3,2,2,2,1,1,2,1,3,3,3.5,4,1.013,1,1.696,3,1.105,4,1.826,4,1.602,2,1.382,3,1.28922746,2,1.046,3,1,1,1.616,5,3,4,2.4,5,2.006,5,1.512379701,1,2.320735294,3,2.11194847,4
SAU,Saudi Arabia,2021,127,2.376652461,4,1.559,1,4.5,5,1.33,1,2.274,4,3,2,4,4,2.25,3,1,1,2.875,3,4,5,5,5,2.499,4,2.474,5,1.087,4,4.531,5,1.959,5,1.424659409,3,2.011,5,1.004,4,1.002,2,4,5,1.425,3,1,1,2.580842283,5,2.281617647,3,2.416161031,5
SDN,Sudan,2021,153,2.879865555,4,1.956,1,4.5,5,3.125,4,1.411,1,5,5,4,4,3.25,5,3,3,3.875,5,4.5,5,1.075,3,1.531,3,3,5,2.357,5,1.541,2,1.357,3,4.12184828,5,1.279,4,1,1,3.476,5,4,5,4,5,1,1,2.236864504,5,3.185794118,5,2.962359098,5
SEN,Senegal,2021,49,1.798188155,2,3.332,4,2.5,2,1.135,1,1.601,2,3,2,2,2,2.75,4,3,3,2,2,2,2,1.145,3,1.847,3,1,1,1,1,1.674,3,1.126,1,2.966172257,5,1.02,2,1,1,1.028,4,2,1,2.25,4,1,1,1.698961442,2,2.085147059,2,1.517310789,2
SGP,Singapore,2021,11,1.341353401,1,1.136,1,1.856,2,1.08,1,2.574,4,1,1,1,1,1,1,1,1,1.125,1,1.5,1,5,5,1,1,1,1,1,1,2.367,5,2.312,5,1,1,1.305,4,1.448,5,1,1,1,1,1,1,1,1,1.918647059,4,1.309352941,1,1,1
SLE,Sierra Leone,2021,54,1.844077705,2,3.34,4,1.791,1,1.865,2,1.459,1,3,2,2,2,3,4,3,3,3,3,2.5,3,1.004,1,1,1,1,1,1,1,1.277,1,1.157,1,2.890468992,4,1,1,1,1,1.023,3,2,1,2.075,4,1,1,1.626878705,2,2.244764706,2,1.501247987,2
SLV,El Salvador,2021,116,2.180469235,3,2.753,3,2.825,4,5,5,5,5,4,3,2,2,1.75,1,5,5,1.5,1,2.5,3,1.018,2,1,1,1,1,1,1,1.334,1,1.592,4,2.266091645,4,1.039,3,1,1,1.613,5,2,1,1.45,3,1,1,1.796304899,3,2.983411765,5,1.443880837,2
SOM,Somalia,2021,157,3.100056837,5,1.673,1,1.5,1,2.9,4,1.396,1,5,5,5,5,2.75,4,5,5,5,5,4,5,1.013,1,4.315,5,3.316,5,3.295,5,1.765,3,1.182,2,3.835697548,5,1.001,1,1,1,5,5,5,5,1,1,1,1,2.152611476,5,3.476088235,5,3.31094847,5
SRB,Serbia,2021,51,1.801698144,2,1.776,1,3.39,5,1.615,2,2.21,4,3,2,2,2,1.75,1,2,1,2.5,3,1.5,1,1.701,5,1,1,1,1,1,1,1.803,3,1.582,4,1.610052533,3,1.19,4,1.435,5,1.329,4,3,4,1.8,4,1,1,1.780417945,3,1.916294118,2,1.677294686,3
SSD,South Sudan,2021,160,3.210379571,5,3.505,5,2.5,2,4.487,5,1.411,1,5,5,5,5,2.5,4,5,5,5,5,4.5,5,1.01,1,1,1,3.632,5,2.557,5,1.655,2,3.652,5,4.868457073,5,1.037,2,1,1,5,5,4,5,1,1,1,1,2.557759656,5,3.755764706,5,2.993676329,5
SVK,Slovakia,2021,25,1.547867328,2,2.429,2,3.01,4,1.57,2,2.519,4,1,1,2,2,1.75,1,1.5,1,1.625,2,2,2,1.307,4,1,1,1,1,1,1,1.841,3,1.442,3,1.11932241,2,1.05,3,1.284,5,1.008,3,2,1,1,1,1,1,1.260037931,1,1.821647059,1,1.40257649,2
SVN,Slovenia,2021,5,1.298224418,1,1.452,1,2.706,4,1.24,1,1.443,1,1,1,2,2,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.54,2,1.499,4,1,1,1.015,2,1.116,4,1,1,2,1,1,1,1,1,1.145352941,1,1.301852941,1,1.40257649,2
SWE,Sweden,2021,23,1.520862316,2,1.962,2,2.005,2,1.54,1,1.578,2,2,1,1,1,1.75,1,2,1,1,1,1,1,1.162,3,1.856,3,1.211,4,1,1,1.616,2,1.214,2,1.001245627,1,1.166,4,3.662,5,1,1,2,1,2.05,4,1,1,1.792381839,3,1.522264706,1,1.319410628,2
SWZ,Eswatini,2021,62,1.888489148,2,3.528,5,2.5,2,4.156,5,3.041,5,3,2,2,2,2.5,4,2,1,3,3,1.5,1,1.024,2,1,1,1,1,1,1,1.877,4,1.374,3,1.718291769,3,1,1,1,1,1.006,3,2,1,1,1,1,1,1.58744609,2,2.451617647,3,1.40257649,2
SYR,Syria,2021,161,3.281339875,5,3.721,5,1.053,1,2.042,3,1.538,2,5,5,5,5,3,4,5,5,4,5,5,5,1.258,4,4.146,5,5,5,5,5,2.534,5,2.345,5,1,1,1.257,4,1,1,5,5,5,5,1,1,1,1,2.120294118,5,3.541058824,5,3.827697262,5
TCD,Chad,2021,138,2.556116506,4,3.518,5,2.5,2,3.8,4,1.467,1,5,5,4,4,2.75,4,3,3,3.5,4,3,3,1.018,2,3.266,5,2.737,5,2.234,5,2.218,4,1.254,2,2.543333267,4,1.068,3,1,1,1.686,5,2,1,4.75,5,1,1,2.07474509,4,2.858264706,5,2.576760064,5
TGO,Togo,2021,115,2.170423834,3,3.221,4,1.5,1,3.8,4,1.506,2,4,3,3,3,2.5,4,3,3,3.25,4,3,3,1.019,2,1,1,1,1,1,1,1.731,3,1.154,1,4.023677459,5,1.015,2,1,1,1.03,4,3,4,2.25,4,1,1,1.994138525,4,2.485323529,3,1.919887279,4
THA,Thailand,2021,112,2.153931094,3,2.621,3,2.599,3,2.725,4,5,5,2,1,3,3,2,3,3,3,2.375,3,3.5,4,1.335,4,3.39,5,1.368,4,2.033,4,1.655,2,1.768,4,1.5941928,3,1.358,5,1.002,4,1,1,2,1,1.2,3,1,1,1.516728565,1,2.76,4,1.868078905,4
TJK,Tajikistan,2021,96,2.042887798,3,1.352,1,2.5,2,1.82,2,1.933,3,4,3,4,4,1.75,1,3,3,3.5,4,3,3,1.053,2,2.84,4,1.211,4,1,1,1.521,2,1.14,1,1.742430527,3,1.018,2,1,1,1.008,3,3,4,1,1,1,1,1.703933003,2,2.282264706,3,2.028186795,4
TKM,Turkmenistan,2021,107,2.135723162,3,1.31,1,3.5,5,2.555,3,5,5,4,3,3,3,1.75,1,2,1,3,3,3.5,4,2.209,5,1,1,1,1,1,1,1.616,2,1.888,5,4.391661982,5,1.33,5,1,1,1.003,2,2,1,1,1,1,1,2.305842586,5,2.497411765,3,1.603864734,3
TLS,Timor-Leste,2021,47,1.790031041,2,2.273,2,2.616,3,2.525,3,1.419,1,3,2,2,2,1,1,4,4,3,3,2,2,1,1,1,1,1,1,1,1,2.046,4,1.257,2,2.36978149,4,1,1,1,1,1,1,2,1,1,1,1,1,1.667386058,2,2.177176471,2,1.40257649,2
TTO,Trinidad and Tobago,2021,91,2.023996335,3,3.036,4,3.41,5,5,5,3.041,5,4,3,2,2,2.25,3,4,4,1.75,2,1.5,1,1.277,4,1,1,1,1,1,1,3.131,5,1.466,3,3.02469916,5,1.004,1,1,1,1.006,3,1,1,1,1,1,1,2.106435195,4,2.653970588,4,1.201288245,1
TUN,Tunisia,2021,75,1.964252906,3,2.901,4,2.5,2,2.265,3,2.535,4,3,2,3,3,1.75,1,2,1,2.375,3,3,3,1.402,4,2.86,4,1.316,4,1,1,2.295,4,1.448,3,2.106967625,4,1.081,3,1,1,1.004,3,2,1,2.25,4,1,1,1.749819721,3,2.275117647,3,1.751165862,3
TUR,Turkiye,2021,148,2.731143819,4,2.638,3,3.425,5,2.155,3,3.524,5,3,2,4,4,2,3,3,3,3.875,5,4.5,5,1.35,4,3.519,5,2.842,5,2.279,5,1.722,3,2.031,5,1.563721638,3,2.34,5,1.384,5,1.037,4,5,5,1.55,4,1.625,5,1.970908428,4,2.943147059,5,3.032589372,5
TWN,Taiwan,2021,35,1.659565733,2,1.539,1,2.5,2,1.41,1,2.962,5,2,1,2,2,1.75,1,2,1,1.625,2,1,1,1.493,4,1.164,3,1,1,1,1,1.994,4,2.887,5,1,1,1.854,5,1.009,4,1,1,3,4,1,1,1,1,1.725705882,3,1.668264706,1,1.603864734,3
TZA,Tanzania,2021,74,1.963185912,3,2.32,2,1.442,1,3.12,4,1.467,1,3,2,2,2,2.5,4,3,3,2.625,3,3,3,1.011,1,2.94,5,1.263,4,1.261,4,1.597,2,1.083,1,3.074220196,5,1.045,3,1,1,1,1,2,1,3.1,5,1,1,1.686202376,2,2.354323529,3,1.674971014,3
UGA,Uganda,2021,123,2.325803094,3,3.315,4,1.61,1,4.052,5,2.052,3,3,2,2,2,3.75,5,3,3,3.5,4,3.5,4,1.045,2,1,1,1.105,4,1,1,2.223,4,1.154,1,2.879275681,4,1.103,3,1.003,4,1.006,3,3,4,4.325,5,2.061,5,1.760032433,3,2.776852941,4,2.133446055,4
UKR,Ukraine,2021,134,2.524089925,4,2.854,3,2.929,4,3.045,4,2.092,3,4,3,4,4,1.75,1,3.5,4,3.375,4,3,3,1.037,2,2.117,4,1.421,4,2.253,5,2.328,5,1.724,4,1,1,1.573,5,1.835,5,1.577,5,5,5,1.1,3,1,1,2.023647059,4,2.679323529,4,2.713798712,5
URY,Uruguay,2021,45,1.781568009,2,3.401,5,4.403,5,4.206,5,3.943,5,3,2,1,1,1.75,1,3,3,1.25,1,1,1,1.141,3,1.56,3,1,1,1,1,1.454,2,1.936,5,1.440282981,3,1.039,3,1,1,1,1,1,1,1,1,1,1,1.591739174,2,2.512794118,4,1,1
USA,United States of America,2021,135,2.539489006,4,2.194,2,2.031,2,2.737,4,5,5,3,2,2,2,3,4,2,1,1.375,1,4,5,1.127,3,3.186,5,1.421,4,1,1,2.773,5,1.717,4,1.997137365,4,5,5,5,5,1,1,2,1,5,5,2.007,5,3.189898513,5,2.573382353,4,2.015811594,4
UZB,Uzbekistan,2021,98,2.057990318,3,1.54,1,3.5,5,1.73,2,2.139,3,4,3,3,3,1.75,1,3,3,3,3,3,3,1.129,3,1,1,1,1,1,1,1.927,4,1.218,2,4.631823792,5,1.229,4,1.057,4,1.003,2,3,4,1,1,1,1,2.157038093,5,2.227029412,2,1.805152979,4
VEN,Venezuela,2021,149,2.757076865,4,4.304,5,2.5,2,5,5,1.894,3,4,3,4,4,3.5,5,5,5,4.25,5,5,5,1.087,3,2.665,4,1.263,4,2.056,5,1.086,1,1.584,4,3.597201893,5,1.238,4,1,1,1.198,4,3,4,1,1,1,1,1.966023752,4,3.638705882,5,2.24610628,4
VNM,Vietnam,2021,53,1.827794609,2,2.447,3,3.5,5,1.765,2,2.068,3,3,2,1,1,1.5,1,2,1,2.5,3,3,3,1.362,4,1.274,3,1,1,1,1,1.798,3,1.818,5,2.200558141,4,1.656,5,1.003,4,1.108,4,3,4,1.2,3,1,1,1.843183311,3,2.134852941,2,1.420933977,2
YEM,Yemen,2021,162,3.351209788,5,3.174,4,5,5,3.192,4,1.38,1,5,5,5,5,2.75,4,4.5,5,4.625,5,5,5,1.019,2,3.432,5,3.474,5,3.247,5,3.083,5,1.415,3,3.7190786,5,1,1,1,1,5,5,5,5,1.65,4,1,1,2.3218916,5,3.913058824,5,3.377231884,5
ZAF,South Africa,2021,126,2.357540981,4,4.263,5,2.5,2,5,5,3.049,5,4,3,3,3,3.75,5,5,5,1.75,2,3.5,4,1,1,1.696,3,1.211,4,1,1,1.468,2,1.192,2,1.675375745,3,1.086,3,1.231,5,1,1,2,1,2.3,5,1,1,1.74245597,3,3.208176471,5,1.744933977,3
ZMB,Zambia,2021,73,1.939663162,3,3.58,5,1.5,1,2.843,4,1.862,3,3,2,2,2,2.75,4,3,3,2.5,3,3,3,1.105,3,1,1,1,1,1,1,1.946,4,1.121,1,1.197758458,2,1.028,2,1,1,1,1,3,4,2.05,4,1,1,1.519030407,1,2.366117647,3,1.700241546,3
