code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
XKX,Kosovo,2015,65,1.883445552,2,2.196,2,3.002,4,2.055,2,1.736,2,4,3,3,3,2,4,3,3,4,5,1,1,1.008,1,1,1,1,1,1,1,1.347,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1.571176471,1,2.147705882,2,1.805152979,4
KWT,Kuwait,2015,36,1.664606321,2,1.5,1,2.344,2,1.91,2,1.68,2,2,1,2,2,1.25,2,1,1,3,4,2,2,5,5,1.117,2,1,1,1,1,2.792,5,1.626,4,1.393404923,2,1.159,4,1,1,1.009,3,2,2,1,1,1,1,2.005871167,4,1.712705882,1,1.40257649,2
LAO,Laos,2015,44,1.734029157,2,2.138,2,2.5,2,3.309,4,1.744,2,4,3,2,2,1,1,2,1,2.5,3,2,2,1.11,3,1,1,1,1,1,1,1.098,1,1.65,4,2.362700268,4,1.023,2,1,1,1.037,4,2,2,1,1,1,1,1.794729443,3,1.986176471,2,1.40257649,2
LBN,Lebanon,2015,145,2.528574035,4,3.457,5,3.338,4,2.375,3,1.752,2,4,3,4,5,1,1,3,3,3.5,5,3,3,1.374,4,3.599,5,1.895,5,2.16,5,2.261,4,2.454,5,3.680304046,5,1.109,3,1,1,1.022,4,5,5,1,1,1,1,2.227388711,5,2.571382353,4,2.734750403,5
LBR,Liberia,2015,68,1.89718111,2,2.954,3,3.5,5,2.315,3,1.34,1,4,3,2,2,3,5,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1.377,1,1.069,1,2.916227356,4,1,1,1,1,1.099,4,2,2,1.05,3,1,1,1.807320865,3,2.354058824,3,1.407165862,2
LBY,Libya,2015,150,2.727402807,4,3.185,4,2.5,2,2.131,3,1.783,2,5,5,5,5,2.75,5,3.5,4,4.25,5,4,5,1.569,4,3.852,5,1.474,5,2.008,5,2.343,5,1.175,2,2.838556719,4,1.002,1,1.12,4,2.984,5,4,5,1,1,1,1,2.189241967,5,3.112294118,5,2.660766506,5
LKA,Sri Lanka,2015,115,2.141625357,3,2.15,2,3.5,5,2.322,3,1.704,2,4,3,3,3,2.25,4,2,1,2.75,3,4,5,1.033,2,1.515,3,1.263,5,1,1,2.118,4,2.739,5,3.528695038,5,1.081,3,1,1,1.237,5,3,4,1,1,1,1,2.181199416,5,2.384647059,3,1.832257649,4
LSO,Lesotho,2015,61,1.866366452,2,3.894,5,1.817,1,5,5,1.807,3,4,3,3,3,1,1,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1.932,4,1.145,1,1.752858973,3,1.005,1,1,1,1,1,1,1,1,1,1,1,1.745571644,2,2.339823529,3,1.40257649,2
LTU,Lithuania,2015,39,1.69816334,2,3.185,4,2.565,3,3.157,4,3.492,5,2,1,1,1,1.5,3,2,1,1.75,2,1,1,1.383,4,1,1,1,1,1,1,1.42,2,1.558,4,1.313520259,2,1.002,1,1,1,1.002,2,3,4,1.625,4,1,1,1.373825913,1,2.054764706,2,1.459943639,3
LVA,Latvia,2015,29,1.614079364,2,2.784,3,3.077,4,2.345,3,2.994,5,2,1,1,1,1,1,2,1,1.75,2,1,1,1.41,4,1,1,1,1,1,1,1.449,2,1.401,3,1.070765012,1,1.007,1,1,1,1.003,2,3,4,1.625,4,1,1,1.334266472,1,1.881088235,2,1.459943639,3
MAR,Morocco,2015,99,2.057942573,3,2.29,2,1.842,2,1.575,1,2.733,4,2,1,3,3,2.25,4,3,3,3,4,3,3,2.338,5,2.147,4,1,1,1,1,3.007,5,1.869,5,3.359686061,5,1.383,5,1,1,1.001,2,3,4,1,1,1,1,2.017433654,4,2.292441176,3,1.805152979,4
MDA,Moldova,2015,66,1.886732134,2,3.384,5,2.071,2,2.905,4,2.527,4,2,1,3,3,2,4,2,1,3.25,4,2,2,1,1,1,1,1,1,1,1,1.134,1,1.212,2,2.037601203,3,1.007,1,1.085,4,1.022,4,3,4,1,1,1,1,1.355482494,1,2.254529412,3,1.805152979,4
MDG,Madagascar,2015,54,1.814605562,2,3.695,5,1.171,1,1.308,1,1.68,2,3,2,2,2,3.25,5,3,3,2.5,3,3,3,1,1,2.299,4,1.105,4,1,1,1.272,1,1.085,1,2.626710139,4,1.009,1,1,1,1,1,2,2,1,1,1,1,1.587907075,2,2.271117647,3,1.413397746,3
MEX,Mexico,2015,126,2.225131851,3,2.946,3,2.829,4,5,5,2.677,4,4,3,2,2,3.25,5,3.5,4,2,2,4,5,1.086,3,1.728,3,3.263,5,2.744,5,1.239,1,1.341,3,1.058148776,1,1.125,4,1,1,1.003,2,1,1,1,1,1,1,1.636664562,2,2.958058824,5,1.785558776,4
MKD,North Macedonia,2015,72,1.911160939,3,2.302,2,3.751,5,1.7,2,2.195,4,4,3,2,2,1.25,2,3,3,2.75,3,2,2,1.007,1,1.499,3,1,1,1,1,1.53,2,1.588,4,2.516535841,4,1.024,2,1,1,1.027,4,3,4,1.625,4,1,1,1.844415981,3,2.158823529,2,1.661231884,4
MLI,Mali,2015,144,2.493285356,4,2.986,3,2.5,2,4.121,5,1.261,1,4,3,4,5,2.5,4,3,3,3,4,4,5,1.013,1,3.529,5,1.684,5,2.758,5,2.18,4,1.035,1,3.919066514,5,1.005,1,1,1,1.449,5,2,2,1,1,2.001,5,2.018184296,4,2.855264706,5,2.431,5
MMR,Myanmar,2015,122,2.183588373,3,1.826,1,1.667,1,2.197,3,1.926,3,2,1,4,5,2.75,5,2.5,3,2.75,3,4,5,1.407,4,2.811,4,2,5,2.302,5,2.83,5,2.209,5,2.91983406,4,1.243,4,1,1,1.552,5,2,2,1,1,1,1,1.850627536,3,2.415441176,3,2.170289855,5
MNE,Montenegro,2015,52,1.804597563,2,1.735,1,4.363,5,2.18,3,2.432,4,3,2,2,2,1.5,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1.808,3,1.499,3,1.617107103,3,1.01,2,1.772,5,1.031,4,2,2,1.5,4,1,1,1.717306718,2,2.145117647,2,1.448470209,3
MNG,Mongolia,2015,43,1.715130267,2,3.08,4,2.398,2,3.263,4,3.176,5,2,1,1,1,1,1,3,3,2,2,2,2,1.534,4,1,1,1,1,1,1,1.406,1,1.508,3,1.44898826,2,1.164,4,1,1,1.025,4,2,2,1.5,4,1,1,1.428586854,1,2.238647059,2,1.247181965,1
MOZ,Mozambique,2015,88,2.011826009,3,3.733,5,2.5,2,2.378,3,1.443,1,3,2,3,3,2.25,4,3,3,2.5,3,3,3,1.014,2,2.416,4,1.053,4,2.019,5,2.457,5,1.065,1,1.75683364,3,1.032,2,1,1,1,1,2,2,1,1,1,1,1.628333369,2,2.415352941,3,1.814439614,4
MRT,Mauritania,2015,120,2.180569134,3,3.06,3,5,5,4.136,5,1.348,1,4,3,3,3,1.75,3,3,3,3,4,2,2,1.129,3,1.635,3,1.105,4,1,1,2.109,4,1.627,4,4.46448669,5,1.018,2,1,1,1.292,5,2,2,1.05,3,1,1,2.159586669,5,2.660470588,4,1.619275362,3
MUS,Mauritius,2015,26,1.552725778,2,3.115,4,5,5,2.058,2,2.392,4,2,1,1,1,1,1,2,1,1.25,1,2,2,1.3,4,1,1,1,1,1,1,2.066,4,1,1,1.909874539,3,1.006,1,1,1,1.002,2,1,1,1,1,1,1,1.445279357,1,2.051794118,2,1,1
MWI,Malawi,2015,46,1.740174499,2,3.556,5,1.5,1,1.905,2,1.578,2,4,3,2,2,2.25,4,3,3,2.25,2,2,2,1.004,1,1,1,1,1,1,1,1.349,1,1.049,1,1.256112205,2,1.004,1,1,1,1.001,2,2,2,1.9,5,1,1,1.607542612,2,2.037529412,2,1.485185185,3
MYS,Malaysia,2015,33,1.644389159,2,3.69,5,2.5,2,2.018,2,2.266,4,1,1,1,1,1.25,2,3,3,1.75,2,2,2,1.179,3,2.247,4,1.053,4,2.048,5,1.683,3,1.541,4,1.948515219,3,1.125,4,1.027,4,1,1,1,1,1.5,4,1,1,1.303472379,1,2.137764706,2,1.262305958,2
NAM,Namibia,2015,79,1.956107357,3,4.137,5,3.5,5,4.768,5,2.353,4,3,2,2,2,2.5,4,3,3,1.75,2,2,2,1.459,4,1,1,1,1,1,1,3.337,5,1.624,4,1.691231504,3,1.017,2,1,1,1.018,4,1,1,1,1,1,1,1.839615471,3,2.635705882,4,1.201288245,1
NER,Niger,2015,124,2.204624913,3,2.126,1,1.5,1,2.607,3,1.348,1,4,3,4,5,2.5,4,4,4,4,5,3,3,1.012,1,3.075,5,1.053,4,2.008,5,1.645,3,1.042,1,2.915975253,4,1.015,2,1,1,1.001,2,2,2,1.7,5,1,1,1.839702971,3,2.558941176,4,2.077764895,5
NGA,Nigeria,2015,148,2.651583678,4,3.226,4,2.105,2,4.028,5,1.253,1,4,3,4,5,4,5,5,5,3.25,4,4,5,1.044,2,4.593,5,3.263,5,3.585,5,1.186,1,1.074,1,2.660480518,4,1.154,4,1,1,1.235,5,2,2,1.225,4,1,1,1.78770359,3,3.264411765,5,2.579359098,5
NIC,Nicaragua,2015,78,1.948008077,3,2.872,3,1.837,2,4.125,5,2.384,4,4,3,2,2,1.25,2,3,3,3,4,3,3,1.03,2,2.568,4,1,1,1,1,1.334,1,1.294,2,1.570704757,2,1.027,2,1,1,1.008,3,2,2,1,1,1,1,1.678729971,2,2.549911765,4,1.40257649,2
NLD,Netherlands,2015,19,1.466694862,2,1.822,1,2.535,3,1.43,1,1.546,2,2,1,1,1,1,1,2,1,1,1,1,1,1.833,5,1,1,1,1,1,1,1.573,2,1.335,2,1,1,1.165,4,5,5,1,1,1,1,1.725,5,1,1,2.116294118,4,1.424382353,1,1.066545894,1
NOR,Norway,2015,20,1.470700532,2,1.509,1,1.792,1,1.27,1,1.57,2,2,1,1,1,1,1,1,1,1,1,1,1,3.676,5,2.761,4,1,1,1,1,1.65,3,1.735,4,1.029068889,1,1.117,4,5,5,1,1,1,1,1.675,5,1,1,2.384184575,5,1.300441176,1,1.061956522,1
NPL,Nepal,2015,64,1.882152554,2,3.12,4,2.5,2,2.095,2,1.467,1,3,2,2,2,2.5,4,3,3,4,5,2,2,1.004,1,2.497,4,1,1,1,1,1.693,3,1.53,4,1.984503416,3,1.016,2,1,1,1.01,3,2,2,1.05,3,1,1,1.615941578,2,2.416911765,3,1.407165862,2
NZL,New Zealand,2015,4,1.309134267,1,2.483,2,1.983,2,1.46,1,2.503,4,1,1,1,1,1,1,2,1,1,1,1,1,1.769,5,1,1,1,1,1,1,1.612,3,1.286,2,1,1,1.017,2,1.461,5,1,1,1,1,1.625,4,1,1,1.280470588,1,1.521970588,1,1.05736715,1
OMN,Oman,2015,93,2.031202558,3,2.57,3,4.5,5,1.555,1,1.285,1,4,3,2,2,1,1,2,1,3,4,3,3,5,5,1.063,2,1,1,1,1,5,5,2.615,5,2.255939978,3,1.094,3,1,1,1,1,2,2,1,1,1,1,2.824934115,5,2.129735294,2,1.40257649,2
PAK,Pakistan,2015,153,2.969747899,5,3.025,3,2.5,2,3.348,4,1.324,1,4,3,4,5,3.5,5,4,4,3,4,5,5,1.436,4,4.586,5,5,5,3.471,5,2.305,5,1.47,3,1.396706828,2,5,5,1,1,1.271,5,4,5,1,1,1.125,5,2.542083156,5,3.138088235,5,3.142512077,5
PAN,Panama,2015,73,1.920287493,3,3.34,4,3.587,5,4.689,5,4.149,5,3,2,1,1,1.5,3,3,3,2,2,2,2,1.188,3,1,1,1,1,1,1,1.688,3,1,1,2.295429051,4,1.009,1,1,1,1.001,2,2,2,1,1,1,1,1.609991653,2,2.661411765,4,1.201288245,1
PER,Peru,2015,86,1.998914778,3,3.671,5,2.605,3,3.168,4,2.796,4,3,2,2,2,2,4,3,3,2.25,2,3,3,1.131,3,2.822,5,1.105,4,1,1,1.602,3,1.576,4,2.827573324,4,1.223,4,1,1,1.005,3,2,2,1,1,1,1,1.761302744,3,2.604470588,4,1.413397746,3
PHL,Philippines,2015,135,2.329473928,3,2.495,2,1.757,1,3.683,4,1.957,3,4,3,4,5,1.5,3,4,4,2.75,3,4,5,1.024,2,3.782,5,1.789,5,2.485,5,1.459,2,1.188,2,1.206340155,2,1.039,2,1,1,1.047,4,3,4,1,1,1,1,1.639510606,2,2.723852941,5,2.386668277,5
PNG,Papua New Guinea,2015,71,1.903861898,2,2.38,2,1.5,1,3.938,5,1.443,1,4,3,2,2,1.25,2,5,5,2.625,3,2,2,1.005,1,1,1,1.053,4,1,1,1.205,1,1.034,1,3.400703497,5,1,1,1,1,1.001,2,2,2,1,1,1,1,1.840553353,3,2.352205882,3,1.408038647,2
POL,Poland,2015,18,1.457970117,2,2.172,2,2.26,2,1.535,1,2.614,4,2,1,1,1,1,1,2,1,1.375,1,1,1,1.333,4,1,1,1,1,1,1,1.894,4,1.391,3,1.081087186,1,1.608,5,1.161,4,1.001,2,2,2,1.625,4,1,1,1.512069081,1,1.581823529,1,1.258655395,2
PRK,North Korea,2015,152,2.91398368,5,2.38,2,5,5,2.673,3,5,5,3,2,5,5,1,1,2,1,4,5,5,5,1.001,1,1,1,1,1,1,1,5,5,5,5,3.244294484,5,5,5,1.007,4,1.002,2,5,5,1,1,1,1,3.265387586,5,2.965882353,5,2.610305958,5
PRT,Portugal,2015,13,1.389939035,1,2.347,2,3.229,4,1.64,2,2.068,3,1,1,1,1,1,1,1,1,1.5,1,2,2,2.464,5,1,1,1,1,1,1,1.593,3,1.505,3,1.442465594,2,1.083,3,1.047,4,1,1,1,1,1.625,4,1,1,1.376407717,1,1.661529412,1,1.05736715,1
PRY,Paraguay,2015,98,2.04845325,3,4.005,5,2.316,2,4.011,5,2.25,4,4,3,3,3,1,1,3,3,2.25,2,3,3,1.042,2,2.819,5,1,1,1,1,1.373,1,1.266,2,2.594870548,4,1.004,1,1,1,1,1,2,2,1,1,1,1,1.797867123,3,2.570441176,4,1.603864734,3
PSE,Palestine,2015,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
QAT,Qatar,2015,30,1.619456014,2,1.343,1,3.304,4,1.16,1,1.475,1,2,1,1,1,1.25,2,1,1,2,2,2,2,5,5,1,1,1,1,1,1,1.917,4,1.81,5,2.78819525,4,1.075,3,1,1,1,1,3,4,1,1,1,1,2.0738465,4,1.551647059,1,1.40257649,2
ROU,Romania,2015,23,1.504735472,2,2.578,3,2.313,2,1.525,1,2.202,4,3,2,1,1,1,1,2,1,1.5,1,2,2,1.156,3,1,1,1,1,1,1,1.664,3,1.543,4,2.2833487,4,1.263,4,1.292,5,1.003,2,1,1,1.725,5,1,1,1.762217494,3,1.717382353,1,1.066545894,1
RUS,Russia,2015,154,2.983900592,5,3.258,4,3.592,5,4.128,5,4.726,5,4,3,3,3,1.75,3,3,3,3.125,4,4,5,1.053,2,3.764,5,1.421,5,2.346,5,2.5,5,1.902,5,1.462074524,2,5,5,5,5,1.016,4,5,5,1,1,1,1,3.284361709,5,3.193588235,5,2.52205153,5
RWA,Rwanda,2015,123,2.183995788,3,1.801,1,1.024,1,2.107,2,4.884,5,3,2,3,3,2.25,4,3,3,3,4,3,3,1.043,2,2.488,4,1.368,5,1.043,4,1.468,2,1.441,3,4.654973224,5,1.036,2,1,1,1.23,5,3,4,2.85,5,1,1,1.901290967,4,2.4765,4,2.021541063,4
SAU,Saudi Arabia,2015,106,2.081437472,3,2.01,1,4.5,5,1.525,1,2.274,4,3,2,3,3,1,1,1,1,2.75,3,3,3,4.35,5,2.869,5,1,1,1,1,4.417,5,2.074,5,1.429127915,2,1.712,5,1.056,4,1.001,2,3,4,1,1,1,1,2.461426814,5,2.123352941,2,1.805152979,4
SDN,Sudan,2015,156,3.053222233,5,2.452,2,4.5,5,3.136,4,1.411,1,5,5,4,5,3,5,4,4,3.875,5,5,5,1.251,4,2.79,4,4.368,5,3.215,5,2.056,4,2.004,5,4.567592726,5,1.285,4,1.008,4,3.546,5,4,5,1,1,1,1,2.44918738,5,3.467558824,5,3.000687601,5
SEN,Senegal,2015,50,1.796288956,2,3.307,4,2.5,2,1.135,1,1.459,1,3,2,3,3,2.5,4,3,3,1.5,1,2,2,1.028,2,1,1,1.053,4,1,1,1.578,2,1.148,1,1.81835471,3,1.012,2,1,1,1.055,4,3,4,1.05,3,1,1,1.540041731,1,1.942882353,2,1.815204509,4
SGP,Singapore,2015,8,1.353419743,1,1.434,1,1.803,1,1.1,1,2.796,4,1,1,1,1,1,1,1,1,1.125,1,1,1,5,5,1,1,1,1,1,1,2.486,5,2.023,5,1,1,1.224,4,1.606,5,1,1,1,1,1.625,4,1,1,1.912235294,4,1.294088235,1,1.05736715,1
SLE,Sierra Leone,2015,53,1.807628616,2,3.618,5,1.791,1,1.84,2,1.396,1,3,2,2,2,1.75,3,3,3,3,4,3,3,1.006,1,1.531,3,1,1,1,1,1.148,1,1.224,2,2.694982551,4,1,1,1,1,1.023,4,2,2,1.225,4,1,1,1.596821477,2,2.240558824,2,1.423228663,3
SLV,El Salvador,2015,119,2.177907027,3,3.309,4,2.735,4,5,5,4.56,5,4,3,2,2,1,1,5,5,2,2,3,3,1.049,2,1,1,1,1,1,1,1.315,1,1.375,3,2.629147561,4,1.034,2,1,1,1.058,4,2,2,1.5,4,1,1,1.81401736,3,2.971882353,5,1.448470209,3
SOM,Somalia,2015,157,3.085596167,5,2.205,2,1.5,1,2.894,4,1.396,1,5,5,5,5,3,5,5,5,5,5,4,5,1.003,1,4.08,5,3.158,5,3.01,5,1.765,3,1.126,1,4.318389036,5,1,1,1,1,5,5,4,5,1,1,1.625,5,2.201457534,5,3.530558824,5,3.161814815,5
SRB,Serbia,2015,56,1.819996577,2,2.565,3,2.921,4,1.62,2,2.147,3,3,2,2,2,2,4,2,1,2.25,2,2,2,1.029,2,1.706,3,1,1,1,1,1.707,3,1.567,4,1.743884679,3,1.192,4,1.232,5,1.666,5,3,4,1,1,1,1,1.668574668,2,2.072205882,2,1.603864734,3
SSD,South Sudan,2015,161,3.261992244,5,3.233,4,2.5,2,4.487,5,1.609,2,4,3,5,5,3,5,5,5,5,5,5,5,1.145,3,2.525,4,2.474,5,3.105,5,4.627,5,3.508,5,1,1,1.032,2,1,1,5,5,4,5,2.2,5,1,1,2.273882353,5,3.941882353,5,3.094784219,5
SVK,Slovakia,2015,24,1.512969172,2,2.634,3,3.007,4,1.58,1,2.464,4,2,1,2,2,1,1,2,1,1.25,1,1,1,1.041,2,1.063,2,1,1,1,1,1.492,2,1.445,3,1.039123615,1,1.059,3,1.065,4,1.002,2,2,2,1.625,4,1,1,1.318014543,1,1.669676471,1,1.459943639,3
SVN,Slovenia,2015,11,1.378723991,1,1.828,1,2.791,4,1.34,1,1.57,2,1,1,2,2,1,1,1,1,1,1,1,1,1.461,4,1,1,1,1,1,1,1.511,2,1.557,4,2.55736259,4,1.024,2,1,1,1,1,2,2,1.625,4,1,1,1.367336775,1,1.321382353,1,1.459943639,3
SWE,Sweden,2015,14,1.390062771,1,1.86,1,2.042,2,1.355,1,1.483,1,2,1,1,1,1,1,1,1,1,1,1,1,1.733,5,1.117,2,1,1,1,1,1.564,2,1.185,2,1.029060216,1,1.214,4,5,5,1,1,1,1,1.675,5,1,1,2.097889437,4,1.259088235,1,1.061956522,1
SWZ,Eswatini,2015,89,2.017373858,3,3.724,5,2.5,2,3.91,5,3.089,5,3,2,2,2,1.5,3,3,3,3.25,4,3,3,1,1,1,1,1,1,1,1,1.879,4,1.374,3,2.842451202,4,1,1,1,1,1.004,3,2,2,1,1,1,1,1.717111906,2,2.679264706,4,1.40257649,2
SYR,Syria,2015,162,3.295054234,5,3.339,4,1.053,1,2.042,2,1.538,2,5,5,5,5,1,1,5,5,4.5,5,5,5,2.234,5,4.317,5,4,5,5,5,2.534,5,2.345,5,3.694354293,5,1.368,5,1.025,4,5,5,5,5,1,1,1,1,2.576100505,5,3.399764706,5,3.724637681,5
TCD,Chad,2015,141,2.454134308,4,3.557,5,2.5,2,3.853,4,1.324,1,5,5,4,5,2.5,4,4,4,3.5,5,3,3,1.177,3,2.647,4,1.158,4,1,1,1.932,4,1.226,2,4.645546202,5,1.067,3,1,1,1.116,5,3,4,1.95,5,1,1,2.303652494,5,2.847441176,5,2.109922705,5
TGO,Togo,2015,58,1.83325445,2,3.203,4,1.5,1,3.853,4,1.498,2,4,3,2,2,1.5,3,3,3,3.25,4,1,1,1.032,2,1,1,1,1,1,1,1.664,3,1.178,2,3.060293548,5,1.012,2,1,1,1.042,4,2,2,1.05,3,1,1,1.876740417,3,2.167147059,2,1.407165862,2
THA,Thailand,2015,131,2.265696375,3,2.368,2,2.523,3,2.725,3,4.639,5,2,1,3,3,2.5,4,3.5,4,3.25,4,3,3,1.214,4,3.913,5,1.632,5,2.215,5,1.659,3,1.478,3,1.236143706,2,1.327,4,1,1,1,1,3,4,1,1,1,1,1.42089926,1,2.876941176,5,2.114851852,5
TJK,Tajikistan,2015,109,2.101303359,3,1.705,1,2.5,2,1.82,2,1.957,3,4,3,4,5,1.5,3,3.5,4,4,5,3,3,1.005,1,2.289,4,1.105,4,1,1,1.54,2,1.161,2,2.424936904,4,1.016,2,1,1,1.003,2,3,4,1.05,3,1,1,1.782933753,3,2.378117647,3,2.021851852,4
TKM,Turkmenistan,2015,110,2.108304659,3,1.807,1,3.5,5,2.555,3,5,5,4,3,3,3,1,1,3,3,3.25,4,3,3,2.288,5,2.542,4,1,1,1,1,1.616,3,1.591,4,1.22020278,2,1.366,5,1,1,1.003,2,2,2,1,1,1,1,1.913435621,4,2.654029412,4,1.603864734,3
TLS,Timor-Leste,2015,60,1.860832194,2,2.38,2,2.498,2,2.393,3,1.285,1,3,2,2,2,1.25,2,4,4,3,4,2,2,1.389,4,1,1,1,1,1,1,3.294,5,1.16,1,3.469633155,5,1,1,1,1,1,1,2,2,1,1,1,1,1.977956842,4,2.170911765,2,1.40257649,2
TTO,Trinidad and Tobago,2015,90,2.024493955,3,2.813,3,3.3,4,5,5,3.041,5,4,3,2,2,1.25,2,5,5,2,2,2,2,1.464,4,1,1,1,1,1,1,2.754,5,1.424,3,1.952164924,3,1.004,1,1,1,1.008,3,1,1,1,1,1,1,1.952960579,4,2.742470588,5,1.201288245,1
TUN,Tunisia,2015,87,2.007741504,3,3.03,3,2.5,2,2.265,3,2.788,4,3,2,3,3,2,4,3,3,2.25,2,3,3,1.128,3,3.278,5,1.053,4,2.006,5,1.86,3,1.476,3,1,1,1.08,3,1,1,1.004,3,2,2,1,1,1,1,1.539294118,1,2.458411765,4,1.811822866,4
TUR,Turkiye,2015,138,2.354906286,4,2.664,3,3.531,5,2.577,3,2.614,4,3,2,3,3,2.75,5,3,3,2.75,3,4,5,1.917,5,3.603,5,1.579,5,2,5,1.698,3,2.031,5,1.045872438,1,2.268,5,1.213,5,1.027,4,3,4,1.625,4,1,1,1.930984993,4,2.802911765,5,2.123479871,5
TWN,Taiwan,2015,40,1.70377539,2,2.074,1,2.5,2,1.385,1,3.144,5,2,1,2,2,2,4,2,1,1.375,1,1,1,2.359,5,1,1,1,1,1,1,1.913,4,2.887,5,1,1,2.004,5,1.002,4,1,1,3,4,1,1,1,1,1.843294118,3,1.711588235,1,1.603864734,3
TZA,Tanzania,2015,63,1.873698121,2,3.099,4,1.442,1,3.675,4,1.538,2,3,2,2,2,2.5,4,3,3,2.25,2,3,3,1.094,3,2.592,4,1,1,1,1,1.377,1,1.083,1,1.157127875,2,1.045,3,1,1,1.001,2,2,2,1.9,5,1,1,1.444544456,1,2.430147059,3,1.485185185,3
UGA,Uganda,2015,130,2.262247152,3,3.441,5,1.632,1,4.177,5,1.87,3,3,2,3,3,2.75,5,3,3,2.75,3,3,3,1.3,4,2.461,4,1.105,4,1,1,1.554,2,1.188,2,4.612423817,5,1.095,3,1,1,1.007,3,2,2,3.375,5,2.014,5,1.917285155,4,2.639323529,4,2.03678744,5
UKR,Ukraine,2015,149,2.723039308,4,3.357,5,2.929,4,2.785,3,3.563,5,4,3,5,5,2.75,5,4,4,3.5,5,3,3,1.008,1,2.716,4,1,1,1,1,1.822,3,1.409,3,1.703759349,3,1.462,5,3.322,5,1.774,5,5,5,1.625,4,1,1,2.249265806,5,3.043088235,5,2.667673108,5
URY,Uruguay,2015,34,1.660658259,2,3.336,4,4.422,5,3.475,4,3.207,5,3,2,1,1,1,1,2,1,1.25,1,1,1,1.131,3,1,1,1,1,1,1,1.425,2,2.105,5,2.662514842,4,1.044,3,1,1,1.001,2,1,1,1,1,1,1,1.751707628,2,2.141147059,2,1,1
USA,United States of America,2015,128,2.233611438,3,2.102,1,2.067,2,2.668,3,5,5,3,2,1,1,1.75,3,1,1,1,1,3,3,1.204,3,3.022,5,1.053,4,1,1,2.696,5,1.717,4,1.104427928,2,5,5,4.728,5,1.001,2,2,2,4.125,5,2.165,5,3.036873874,5,2.161088235,2,1.728086957,4
UZB,Uzbekistan,2015,113,2.120220487,3,1.781,1,3.5,5,2.252,3,2.139,3,4,3,3,3,1.5,3,3,3,3.75,5,3,3,1.022,2,1.117,2,1,1,1,1,1.927,4,1.16,1,4.12022231,5,1.234,4,1.385,5,1.005,3,3,4,1,1,1,1,2.136202625,4,2.383,3,1.805152979,4
VEN,Venezuela,2015,143,2.48471653,4,4.776,5,2.5,2,5,5,2.329,4,4,3,3,3,3.5,5,5,5,3.5,5,3,3,2.25,5,1.723,3,1.105,4,1,1,1.555,2,1.584,4,4.60215874,5,1.262,4,1,1,1.009,3,2,2,1,1,1,1,2.280489264,5,3.317558824,5,1.61468599,3
VNM,Vietnam,2015,70,1.899323572,2,2.385,2,3.5,5,1.765,2,2.218,4,3,2,1,1,3,5,2,1,2.375,3,3,3,1.543,4,1,1,1,1,1,1,1.879,4,1.818,5,2.90346991,4,1.755,5,1,1,1.113,4,3,4,1,1,1,1,1.973643519,4,2.244735294,3,1.40257649,2
YEM,Yemen,2015,151,2.764747222,4,2.505,2,5,5,3.15,4,1.38,1,5,5,5,5,3.5,5,3,3,3.875,5,4,5,1.198,3,4.272,5,1.684,5,2.554,5,3.083,5,1.415,3,3.771168607,5,1.363,5,1,1,1.4,5,3,4,1.05,3,1,1,2.413137483,5,3.158794118,5,2.595613527,5
ZAF,South Africa,2015,140,2.41612108,4,4.306,5,2.5,2,5,5,3.278,5,4,3,4,5,3.75,5,5,5,1.75,2,4,5,1.147,3,1,1,1,1,1,1,1.497,2,1.176,2,1.024594209,1,1.089,3,1.349,5,1,1,2,2,2.1,5,1,1,1.706069907,2,3.250058824,5,1.906119163,4
ZMB,Zambia,2015,55,1.818020895,2,4.084,5,1.5,1,3.03,4,1.862,3,3,2,2,2,2,4,3,3,2.25,2,3,3,1.058,2,1,1,1,1,1,1,1.784,3,1.146,1,3.696628201,5,1.039,2,1,1,1.001,2,1,1,1,1,1,1,1.7933092,3,2.337117647,3,1.201288245,1
